week_start,sessions,total_distance_km,total_duration_min,mean_avg_hr,max_hr,mean_hrr_intensity,mean_sample_zone_depth,mean_active_zone_depth,total_active_zone_minutes,mean_active_zone_share,total_near_max_min,total_simple_hr_load,total_zone_weighted_load,total_combined_load,mean_load_per_km,mean_hr_efficiency_proxy,mean_pace_50_s,load_4w_avg,hr_4w_avg,near_max_4w_avg
2025-09-15,6,17.625060470581055,651.8829876164596,143.1357035032859,176.17898627243932,0.5399695283920987,1.0,,0.0,0.0,274.1490377585093,351.4368017597459,651.8829876164596,2022.6281764090063,118.8434548702467,0.33540022122071617,47.83296874412171,1831.3304256329855,141.15702483462286,248.4839769229293
2025-09-22,4,12.664440338134764,447.4357540647189,145.94795488426558,178.50673575043055,0.5599145736472736,1.0,,0.0,0.0,163.35185210903487,246.93962704963474,447.4357540647189,1264.1950146098932,107.5911304450529,0.3495953902320298,50.887238426509285,1881.9311910641754,142.35516467922827,256.9058020621538
2025-09-29,5,13.03020034790039,483.37611601551373,135.2472580656623,163.9376074718067,0.48402310684866884,1.0,,0.0,0.0,198.26641966501873,236.27368892863106,483.37611601551373,1474.7082143406074,113.38917173544382,0.35510185231692165,47.96248022997999,1860.057153946161,140.2677004638955,258.9334116309881
2025-10-06,3,10.469880279541016,303.96360663374264,142.44137358591493,163.78564102564098,0.5350452027369855,1.0,,0.0,0.0,210.98320424159368,162.8718004971622,303.96360663374264,1358.879627841711,133.80622408034262,0.34909958170291694,49.51412998627135,1530.1027583003042,141.69307250978218,211.68762844353913
2025-10-13,6,22.471380599975586,753.8731965819994,142.0828374786322,183.05039139036566,0.5325023934654766,1.0,,0.0,0.0,330.03924928108853,399.83069751395846,753.8731965819994,2404.069442987442,106.24776682856903,0.37099815903877803,52.31913227107146,1625.4630749449132,141.42985600361877,225.66018132418395
2025-10-20,4,14.19606037902832,458.9367760002613,135.55596104395457,166.75231719882558,0.4862124896734366,1.0,,0.0,0.0,248.51640468438467,222.71326716552278,458.9367760002613,1701.5187994221847,122.18201286548586,0.35043500248768894,47.32892064888365,1734.7940211479859,138.831857543541,246.95131946802138
2025-10-27,4,13.89888037109375,415.3610615670681,148.28638613658882,181.34610519271382,0.5764991924580768,1.0,,0.0,0.0,229.0871150414149,237.44164645448734,415.3610615670681,1560.7966367741424,112.17641034406691,0.3187966295486374,47.05252872510717,1756.3161267563698,142.09163956127264,254.65649331212043
2025-11-03,3,10.904220291137694,409.409400866429,143.71002032265713,167.79976580614783,0.5440426973238095,1.0,,0.0,0.0,267.3999157289664,220.6990480798103,409.409400866429,1746.408979511261,161.37392809200762,0.3905528609129953,55.78093713459117,1853.1984646737574,142.4088012454582,268.7606711839636
2025-11-10,6,13.716000366210935,486.463270932436,134.0409863070514,174.78730823197293,0.47546798799327245,1.0,,0.0,0.0,268.9663771271706,248.14056743657784,486.463270932436,1831.2951565682888,162.51053243042642,0.3922589613304582,51.54328145101132,1710.004893068969,140.398338452563,253.49245314548412
2025-11-17,4,14.721840393066406,493.6274494012197,145.5526973665321,174.5537056928034,0.5571113288406532,1.0,,0.0,0.0,330.9770509501298,275.4044393191797,493.6274494012197,2148.5127041518685,146.89064174795885,0.3089182703830112,44.537141546454635,1821.7533692513898,142.89752253320736,274.1076147119204
2025-11-24,4,14.76756039428711,690.1592619121075,137.15941088237224,182.97611670319318,0.4975844743430655,1.0,,0.0,0.0,233.54982942938804,306.49159363481806,690.1592619121075,1857.9084090590477,130.3629517083259,0.6387058414325005,79.56451947073728,1896.0313123226163,140.11577871965324,275.2232933089137
2025-12-01,6,20.939760559082032,771.3254651844502,137.5585878600898,157.6417910447126,0.5004155167382255,1.0,,0.0,0.0,438.2475994984309,386.77900899148074,771.3254651844502,2962.5634626766046,141.54067849251035,0.3716262326317898,51.0777584580598,2200.069933113952,138.5779206040114,317.93521425127983
2025-12-08,6,20.80260055541992,773.4363039175669,139.74941426720576,167.93248945129665,0.5159532926752181,1.0,,0.0,0.0,329.00792498985925,398.6320857766798,773.4363039175669,2418.4759288668633,114.29455059146456,0.4085667983360666,56.83347124468585,2346.865126188596,140.00502759404998,332.945601216952
2025-12-15,3,8.709660232543945,366.7488475998243,141.51441986431738,160.04388489217197,0.5284710628674992,1.0,,0.0,0.0,245.4497356414795,193.95269060245866,366.7488475998243,1593.9975258072218,183.36761376779484,0.3999641451220066,56.73312786119603,2208.236331602434,138.9954582184963,311.5637723897894
2025-12-22,3,10.929600219726563,376.05001715024315,139.615307616218,171.9635307549407,0.5150021816753049,1.0,,0.0,0.0,131.01686632037163,193.3716324620379,376.05001715024315,1031.1343487521012,95.76366188435445,0.36645398603626145,51.15837552934789,2001.5428165256976,139.60943240195775,285.9305316125353
2025-12-29,5,18.173700485229492,714.1116822838783,139.90894883022355,171.1815709606047,0.5170847434767627,1.0,,0.0,0.0,296.1847932855288,369.0166058240949,714.1116822838783,2195.0356487115223,121.41764339588553,0.36165752144057756,50.39181674206159,1809.6608630344272,140.19702264449117,250.41483005930976
2026-01-05,6,16.939260452270506,785.5320434808731,133.37768974308582,168.92979452054797,0.470763757043162,1.0,,0.0,0.0,342.1390227675438,369.3456992224784,785.5320434808731,2496.227157318592,148.80011792872804,0.4197022979516343,55.69451778484944,1829.0986701473591,138.60409151346119,253.6976045037309
2026-01-12,3,4.526280120849608,223.8196153819561,144.0430828066611,181.10247747747758,0.5464048426004333,1.0,,0.0,0.0,100.23325440088908,102.37008389612039,223.8196153819561,724.9858873864015,153.47328032627544,0.48530307074610207,64.43855078934808,1611.845760542154,139.23625724904713,217.3934841935833
2026-01-19,3,9.761220260620117,331.2459985991319,140.86568269596813,165.6917293233083,0.5238700900423271,1.0,,0.0,0.0,192.0498770316442,172.42029299324423,331.2459985991319,1291.4953837573528,137.66140672143948,0.3449797970921429,48.53707861837834,1676.936019293467,139.54885101898464,232.65173687140145
2026-01-26,4,13.418820358276367,497.8366745332877,139.02884999526464,165.98048780487807,0.5108429077678344,1.0,,0.0,0.0,325.84121608336767,252.30003778763782,497.8366745332877,2127.042754950126,159.81115883534534,0.36878269706890443,50.73972239077744,1659.9377958531177,139.32882631024492,240.06584257086115
