week_start,sessions,total_distance_km,total_duration_min,mean_avg_hr,max_hr,mean_hrr_intensity,total_near_max_min,total_simple_hr_load,total_zone_weighted_load,total_combined_load,mean_load_per_km,mean_hr_efficiency_proxy,mean_pace_50_s,load_4w_avg,hr_4w_avg,near_max_4w_avg,load_delta,load_pct_change,acute_load_2w,chronic_load_6w,acute_chronic_ratio,near_max_share,load_per_hour,high_intensity_week,high_load_week,low_load_week,load_phase,phase_with_intensity,previous_phase,phase_transition
2025-08-18,4,6.743700180053709,275.6226408998172,149.61867571817427,193.0,0.5859480547388247,53.4164356470108,152.09184751488883,334.0159896016121,601.0981678366661,90.54465346851596,0.3931045265613162,57.42388014560348,489.9558884218335,135.52434041463565,40.7499422426025,-16.07318910161655,-2.6043316691419127,609.1347623874742,594.9206072780821,1.023892524373001,0.19380278584017524,130.8524218201259,False,False,True,recovery,recovery,recovery,recovery -> recovery
2025-08-25,4,10.97280029296875,413.1008334259192,141.15539550584393,189.0,0.525924790821588,129.66455155213674,213.67537997026452,413.1008334259192,1061.423591186603,105.12671066010267,0.3890289130281717,54.54833158445653,624.6242873196801,139.19996120907024,61.2410801316301,460.32542334993695,76.58073971621542,831.2608795116344,582.4414724707605,1.4272007039357333,0.313881118265498,154.16433547964942,True,False,False,loading,loading + intensity,recovery,recovery -> loading
2025-09-01,4,12.115800323486328,598.8991288006305,143.59711492699347,198.0,0.543241949836833,190.1559813896815,321.1640443550702,716.7773467183113,1667.557253666719,206.1923437082237,0.6665525698321142,93.68838693909072,986.8125924070677,143.56686999862208,105.28424214571714,606.1336624801158,57.1057273941403,1364.4904224266606,781.467399756776,1.7460618611235028,0.31750919686674506,167.06224873022026,True,True,False,loading,loading + intensity,loading,loading -> loading
2025-09-08,7,16.870380386352537,678.8655254681905,136.73988540236817,173.6028678304239,0.494609116328852,399.9663369913896,341.8747282557417,678.8655254681905,2678.6972104251386,191.0263717971785,0.4804570867770202,64.83134565845516,1502.1940557787816,142.77776788834495,193.30082639505463,1011.1399567584197,60.635996427413104,2173.1272320459284,1140.791935561763,1.904928641501844,0.5891687263328719,236.75061789986157,True,True,False,loading,loading + intensity,loading,loading -> loading
2025-09-15,6,17.625060470581055,651.8829876164596,143.1357035032859,176.17898627243932,0.5399695283920987,274.1490377585093,351.4368017597459,762.9727338989576,2133.717922691504,124.10272848928544,0.3354002212207161,47.83296874412171,1885.348994492491,141.15702483462286,248.4839769229293,-544.9792877336345,-20.34493803975479,2406.2075665583216,1459.9442504574854,1.6481503083452103,0.4205494589771485,196.38965549567865,True,True,False,mixed,mixed + intensity,loading,loading -> mixed
2025-09-22,4,12.664440338134764,447.4357540647189,145.94795488426558,178.50673575043055,0.5599145736472736,163.3518521090349,246.93962704963477,447.4357540647189,1264.1950146098932,107.5911304450529,0.3495953902320298,50.887238426509285,1936.0418503483136,142.35516467922827,256.9058020621538,-869.5229080816109,-40.751539781077604,1698.9564686506983,1567.7815267360872,1.0836691462921495,0.3650844855938961,169.5253456781688,True,False,False,mixed,mixed + intensity,mixed,mixed -> mixed
2025-09-29,5,13.03020034790039,483.3761160155137,135.2472580656623,163.9376074718067,0.4840231068486688,198.26641966501876,236.27368892863103,483.3761160155137,1474.7082143406074,113.38917173544382,0.3551018523169216,47.96248022997999,1887.8295905167856,140.2677004638955,258.9334116309881,210.51319973071418,16.65195616956887,1369.4516144752502,1713.3832011534107,0.7992675623020971,0.4101700789425341,183.05102368276022,True,False,False,mixed,mixed + intensity,mixed,mixed -> mixed
2025-10-06,3,10.469880279541016,303.96360663374264,142.44137358591493,163.78564102564098,0.5350452027369855,210.98320424159368,162.8718004971622,303.96360663374264,1358.879627841711,133.80622408034262,0.3490995817029169,49.51412998627135,1557.875194870929,141.69307250978218,211.68762844353915,-115.82858649889636,-7.854339276918399,1416.793921091159,1762.9592072625953,0.803645322736118,0.6941067931721688,268.2320379516506,True,False,False,unloading,unloading + intensity,mixed,mixed -> unloading
2025-10-13,6,22.471380599975586,753.8731965819994,142.0828374786322,183.0503913903657,0.5325023934654766,330.03924928108853,399.83069751395846,882.3195382475852,2532.515784653028,111.05018131122928,0.370998159038778,52.31913227107146,1657.5746603613095,141.42985600361877,225.66018132418395,1173.6361568113168,86.36792639796846,1945.697706247369,1907.1189624269803,1.0202288082602324,0.43779146251313883,201.56035228220748,True,True,False,mixed,mixed + intensity,unloading,unloading -> mixed
2025-10-20,4,14.19606037902832,458.9367760002613,135.55596104395457,166.75231719882558,0.4862124896734366,248.51640468438467,222.7132671655228,458.9367760002613,1701.5187994221849,122.18201286548586,0.3504350024876889,47.32892064888365,1766.9056065643829,138.831857543541,246.95131946802135,-830.9969852308429,-32.813101907070454,2117.0172920376062,1744.2558939264882,1.2137079767992047,0.5415046639980823,222.45139919942474,True,True,False,mixed,mixed + intensity,mixed,mixed -> mixed
2025-10-27,4,13.89888037109375,415.3610615670681,148.28638613658882,181.34610519271385,0.5764991924580768,229.0871150414149,237.4416464544873,491.22204569975537,1636.6576209068298,118.6578618173036,0.3187966295486374,47.05252872510717,1807.3929582059384,142.09163956127264,254.65649331212043,-64.86117851535505,-3.811957795434362,1669.088210164507,1661.412510295709,1.00461998439354,0.5515372918614914,236.419506643026,True,True,False,holding,holding + intensity,mixed,mixed -> holding
2025-11-03,3,10.904220291137694,409.409400866429,143.71002032265713,167.79976580614783,0.5440426973238095,267.3999157289664,220.6990480798103,529.7570580323537,1866.7566366771855,171.51757316225147,0.3905528609129953,55.78093713459117,1934.3622104148071,142.4088012454582,268.7606711839636,230.09901577035566,14.059080703932668,1751.707128792007,1761.8394473069245,0.9942490114349493,0.6531357491134073,273.57798322069607,True,True,False,mixed,mixed + intensity,holding,holding -> mixed
2025-11-10,6,13.716000366210936,486.463270932436,134.0409863070514,174.78730823197293,0.4754679879932724,268.9663771271706,248.14056743657784,579.7250581145287,1924.5569437503812,166.70774757305725,0.3922589613304582,51.54328145101132,1782.3725001891455,140.398338452563,253.4924531454841,57.800307073195654,3.096295785833103,1895.6567902137829,1836.8142355418868,1.0320351146748037,0.5529017157073856,237.37335072324663,True,True,False,holding,holding + intensity,mixed,mixed -> holding
2025-11-17,4,14.721840393066406,493.6274494012197,145.5526973665321,174.5537056928034,0.5571113288406532,330.9770509501298,275.4044393191797,742.3050185183685,2397.1902732690173,160.69718468623708,0.3089182703830112,44.53714154645464,1956.2903686508532,142.89752253320736,274.1076147119204,472.6333295186362,24.558033008761825,2160.873608509699,2009.866009779771,1.0751331670843443,0.6704996882803252,291.3764552003977,True,True,False,loading,loading + intensity,holding,holding -> loading
2025-11-24,4,14.76756039428711,690.1592619121075,137.15941088237224,182.9761167031932,0.4975844743430655,233.54982942938804,306.49159363481806,797.5787337581316,1965.327880905072,136.48146002992416,0.6387058414325005,79.56451947073728,2038.457933650414,140.11577871965324,275.2232933089137,-431.8623923639452,-18.01535727804452,2181.2590770870443,1915.3346924884452,1.1388396428266563,0.3383999061062095,170.85863997188744,True,True,False,mixed,mixed + intensity,loading,loading -> mixed
2025-12-01,6,20.939760559082032,771.3254651844502,137.5585878600898,157.6417910447126,0.5004155167382255,438.2475994984309,386.7790089914808,771.3254651844502,2962.563462676605,141.54067849251035,0.3716262326317898,51.0777584580598,2312.4096401502684,138.5779206040114,317.93521425127983,997.2355817715329,50.74143563832649,2463.945671790838,2125.5088030308484,1.159226284208938,0.568174680183327,230.4524040549981,True,True,False,loading,loading + intensity,mixed,mixed -> loading
2025-12-08,6,20.80260055541992,773.4363039175669,139.74941426720576,167.93248945129665,0.5159532926752181,329.00792498985925,398.6320857766798,773.4363039175669,2418.475928866864,114.29455059146456,0.4085667983360666,56.83347124468585,2435.889386429389,140.00502759404998,332.945601216952,-544.0875338097412,-18.365430501805058,2690.5196957717335,2255.8118543575206,1.1927057172673747,0.42538464166135787,187.6153924984074,True,True,False,mixed,mixed + intensity,loading,loading -> mixed
2025-12-15,3,8.709660232543945,366.7488475998243,141.51441986431738,160.04388489217197,0.5284710628674992,245.4497356414795,193.95269060245863,366.7488475998243,1593.9975258072218,183.36761376779484,0.3999641451220066,56.73312786119603,2235.0911995639403,138.9954582184963,311.5637723897894,-824.478403059642,-34.09082526804133,2006.236727337042,2210.35200254586,0.9076548554376316,0.6692583691750286,260.7775107525086,True,True,False,unloading,unloading + intensity,mixed,mixed -> unloading
2025-12-22,3,10.929600219726565,376.0500171502432,139.615307616218,171.9635307549407,0.5150021816753049,131.01686632037163,193.3716324620379,376.0500171502432,1031.1343487521012,95.76366188435443,0.3664539860362614,51.15837552934789,2001.5428165256976,139.60943240195775,285.9305316125353,-562.8631770551206,-35.311420999231416,1312.5659372796608,2061.4482367128135,0.6367202988189892,0.3484027665075906,164.52082995227715,True,False,False,unloading,unloading + intensity,unloading,unloading -> unloading
2025-12-29,5,18.17370048522949,714.1116822838783,139.90894883022355,171.1815709606047,0.5170847434767627,296.1847932855288,369.0166058240949,714.1116822838783,2195.0356487115223,121.41764339588552,0.3616575214405775,50.39181674206159,1809.6608630344272,140.19702264449117,250.41483005930976,1163.901299959421,112.87581500587164,1613.084998731811,2027.755799286564,0.7955025941976599,0.4147597646607153,184.42792939821456,True,True,False,mixed,mixed + intensity,unloading,unloading -> mixed
2026-01-05,6,16.939260452270506,785.5320434808731,133.37768974308582,168.92979452054797,0.470763757043162,342.1390227675438,369.3456992224784,785.5320434808731,2496.227157318592,148.80011792872804,0.4197022979516343,55.69451778484944,1829.0986701473596,138.6040915134612,253.6976045037309,301.19150860706986,13.72148597148608,2345.6314030150565,2116.239012022151,1.1083962584990397,0.43555068899729044,190.66520669918714,True,True,False,loading,loading + intensity,mixed,mixed -> loading
2026-01-12,3,4.526280120849608,223.8196153819561,144.0430828066611,181.1024774774776,0.5464048426004333,100.23325440088908,102.3700838961204,261.6791226486365,762.8453946530818,166.93788504494077,0.485303070746102,64.43855078934808,1621.3106373588244,139.23625724904713,217.3934841935833,-1733.3817626655105,-69.44006508315861,1629.5362759858363,1749.6193340182306,0.9313661802326979,0.4478305184728223,204.4982679515178,True,False,False,unloading,unloading + intensity,loading,loading -> unloading
2026-01-19,3,9.761220260620115,331.2459985991319,140.86568269596813,165.6917293233083,0.5238700900423271,192.0498770316442,172.42029299324423,331.2459985991319,1291.4953837573528,137.66140672143948,0.3449797970921429,48.53707861837834,1686.4008961101372,139.54885101898464,232.65173687140145,528.649989104271,69.29975494506124,1027.1703892052167,1561.7892431666453,0.6576882211856905,0.5797802172519512,233.93406517558532,True,False,False,mixed,mixed + intensity,unloading,unloading -> mixed
2026-01-26,4,13.418820358276369,497.8366745332877,139.02884999526464,165.98048780487807,0.5108429077678344,325.84121608336767,252.30003778763785,497.8366745332877,2127.042754950126,159.81115883534534,0.3687826970689044,50.73972239077744,1669.4026726697882,139.32882631024492,240.06584257086115,835.5473711927732,64.69611751626334,1709.2690693537388,1650.6301146904627,1.0355251937677585,0.6545142870175998,256.3542861052799,True,True,False,mixed,mixed + intensity,mixed,mixed -> mixed
2026-02-02,4,10.83564028930664,472.57888378302255,135.53828141560962,162.80492844573783,0.4860871022383661,274.278861451149,228.11187441228796,472.57888378302255,1843.9731910387677,172.84191142006694,0.3866282453082963,52.30949225948808,1506.339181099832,139.86897422837586,223.10080224176244,-283.0695639113583,-13.308127598873565,1985.5079729944462,1786.1032550715736,1.1116423237887678,0.5803874672848903,234.11624018546715,True,True,False,mixed,mixed + intensity,mixed,mixed -> mixed
2026-02-09,6,19.61388052368164,754.6870118816694,143.7106912498672,172.37345679012344,0.544047455672817,353.3164051651955,404.9735129213595,866.35074553291,2632.9327713588877,134.27963146983052,0.3447328956102038,49.160135365222686,1973.8610252762835,139.7858763391774,286.371589932839,788.95958032012,42.78584873978968,2238.452981198827,1859.086108846135,1.2040609472296853,0.4681628272418096,209.32646752148293,True,True,False,loading,loading + intensity,mixed,mixed -> loading
2026-02-16,6,19.0652405090332,776.7901444812616,141.4427767088638,199.0,0.5279629553820127,123.01633018652598,412.0175437085784,922.521769464016,1537.6034203966458,79.35963663785552,0.341753671754557,48.33791030864664,2035.3880344361064,139.9301498424013,269.1132032215595,-1095.329350962242,-41.601113514073106,2085.268095877766,1699.3154860258103,1.2271223990046622,0.15836494716172791,118.7659316730997,False,True,False,mixed,mixed,loading,loading -> mixed
2026-02-23,3,6.080760162353515,228.42462097803752,128.68108412557248,192.0,0.4374544973444857,15.86638811826706,109.79208898029825,228.42462097803752,307.7565615693728,52.81596569877676,0.4561293101716168,57.55121972274896,1580.5664860909185,137.34320837497827,191.61949623028437,-1229.846858827273,-79.9846594065209,922.6799909830086,1623.4673471785256,0.5683391123243487,0.06946006104916587,80.83801831474976,False,False,True,recovery,recovery,mixed,mixed -> recovery
2026-03-02,6,20.482560546875,866.7692855854829,140.2918043371058,196.0,0.5198000307596157,120.91663065751392,438.2527210863676,991.0313576857249,1595.6145109732945,79.40761371128245,0.3491254654812838,48.26193200818005,1518.4768160745502,138.5315891053523,153.27893853187558,1287.8579494039218,418.466447258386,951.685536271333,1674.1538683811823,0.5684576276083645,0.13950267120487259,110.45254169767864,False,True,False,mixed,mixed,recovery,recovery -> mixed
2026-03-09,5,17.452660263061524,767.7836181660493,144.0276976978016,198.0,0.546295728353203,90.13329365253448,409.0689349823655,879.8782854000727,1330.5447536627453,79.16718402925314,0.4022395896963034,57.79346234994637,1192.8798116505145,138.61084071733592,87.48316065371034,-265.0697573105492,-16.612393249598966,1463.0796323180193,1541.4042014999523,0.9491862231167434,0.11739413490981943,103.9781044175642,False,False,False,unloading,unloading,mixed,mixed -> unloading
2026-03-16,4,12.91590034484863,497.09142515063286,139.2115986432105,194.0,0.512138997469578,56.74965850512187,253.66557636118512,497.09142515063286,780.8397176762422,60.51426623196009,0.3555931414965068,49.13648594660064,1003.6888859704138,138.0530462009226,70.9164927333593,-549.705035986503,-41.314283827978436,1055.6922356694931,1364.2152892728648,0.7738457734425361,0.11416342273038628,94.2490268191159,False,False,False,unloading,unloading,unloading,unloading -> unloading
2026-03-23,7,17.755180191040036,737.2059417009353,136.67188725169362,193.0,0.4941268599410895,114.366688199838,373.561737368036,737.2059417009353,1309.039382700125,84.75915292514455,0.4988893049301218,68.21670774439872,1254.009591253102,140.0507469824529,95.54156775375203,528.1996650238829,67.64508170713842,1044.939550188183,1143.5663911630709,0.9137550371040732,0.15513533156822207,106.5405994704666,False,False,False,mixed,mixed,unloading,unloading -> mixed
2026-03-30,4,9.87084017944336,372.3137745698293,148.07769469099972,200.0,0.5750191112836859,73.86672892173132,211.13266322132029,463.79963428775466,833.1332788964113,84.74674661756006,0.3184897086833953,46.94541109737056,1063.389283233881,141.99721957092638,83.7790923198064,-475.9061038037138,-36.3553694482494,1071.0863307982675,1026.154700913032,1.0437864094422187,0.19839912989272773,134.2630870736403,False,False,False,mixed,mixed,mixed,mixed -> mixed
2026-04-06,5,11.18282029724121,520.0808270176252,136.5341964298728,189.0,0.4931503292898777,83.699922366937,266.88068333425804,520.0808270176252,938.5804388523102,103.93343612413246,0.3470908599146893,47.00343980557145,965.3982045312724,140.12384425394416,82.17074949840702,105.44715995589888,12.656697628928804,885.8568588743601,1131.2920137935214,0.7830488044407277,0.16093637376888048,108.28091213066413,False,False,False,mixed,mixed,mixed,mixed -> mixed
2026-04-13,3,9.132120147705075,355.4496516525745,148.64783441148722,195.0,0.5790626554006185,70.38329773346584,203.52479423929816,355.4496516525745,707.3661403199037,72.7514828940728,0.349530381257398,51.76293065989187,947.0298101921876,142.48290319601332,85.57915930549301,-231.21429853240647,-24.6344680712858,822.9732895861063,983.2506186846231,0.8369923943572665,0.19801200368670005,119.40360110601002,False,False,True,recovery,recovery,mixed,mixed -> recovery
2026-04-20,4,16.350300064086916,453.1045954008897,126.43801847784806,190.0,0.4215462303393479,26.83329043388367,189.1971695579093,453.1045954008897,587.271047570308,40.15472815743072,0.3570304955642905,43.98974080571338,766.5877264097332,139.92443600255194,63.69580986400442,-120.09509274959566,-16.977783626352693,647.3185939451052,859.3716676692169,0.7532463755766573,0.05922096289962055,77.76628886988617,False,False,True,recovery,recovery,recovery,recovery -> recovery
2026-04-27,5,14.264640380859374,620.7128502686818,142.65075867372457,194.0,0.5365302033597487,89.8664926012357,332.56912527853456,620.7128502686818,1070.0453132748603,75.39064722420224,0.3639017360561413,51.7065761477426,825.8157350043455,138.56770199823316,67.69575078388053,482.77426570455225,82.20637943959848,828.6581804225835,907.5726002689863,0.9130489177141156,0.14477949435449272,103.43384830634781,False,False,False,mixed,mixed,recovery,recovery -> mixed
2026-05-04,5,9.05256024169922,430.77893051703774,132.338564994901,193.0,0.4633940779780213,32.016666666666666,202.39383015259708,430.77893051703774,590.862263850371,67.23260064971272,0.4382769618543489,56.8812537617546,738.8861912538607,137.5187941394902,54.774936858812936,-479.18304942448924,-44.78156611498587,830.453788562615,787.8764137940274,1.0540406769680486,0.07432273121677285,82.29681936503187,False,False,True,recovery,recovery,mixed,mixed -> recovery
2026-05-11,4,10.721340286254884,465.35653918385503,137.29525291019942,191.0,0.4985478929801377,54.22916663487752,231.68406067560173,465.35653918385503,736.5023723582427,69.99634746341926,0.3473223654633969,47.6709638406834,746.1702492634456,134.68064876416827,50.73640408416586,145.64010850787167,24.648740902626564,663.6823181043062,771.7712627043326,0.8599469171457923,0.11653251231837194,94.9597536955116,False,False,True,recovery,recovery,recovery,recovery -> recovery
2026-05-18,2,4.389120117187499,315.93811463117595,107.95533076918731,163.0,0.2904633387885626,17.283333333333335,91.75543022868167,315.93811463117595,402.3547812978427,100.74274813019088,0.7311926639438204,78.84576579520865,699.9411826953292,130.0599768370031,48.34891480902828,-334.14759106040003,-45.369519990882935,569.428576828042,682.4003197785881,0.8344494577798541,0.05470480620392947,76.41144186117886,False,False,True,recovery,recovery,recovery,recovery -> recovery
2026-05-25,4,10.149840270996092,499.6550249477227,133.79303054986696,195.0,0.4737094365238791,65.149751329422,253.0657036480456,499.6550249477227,825.4037815948327,182.150489675118,0.350774547346266,47.32722336730596,638.7807997753223,127.84554480603867,42.16972949107485,423.04900029699,105.14327652138138,613.879281446337,702.0732599910763,0.8743806614343064,0.13038946488377337,99.11683946513202,False,False,False,mixed,mixed,recovery,recovery -> mixed
2026-06-01,8,23.565900344848632,1129.5784115036329,140.58707170913144,201.0,0.5218941255966768,111.73328831593196,589.7226861561563,1129.5784115036329,1688.2448530832926,76.45077044156552,0.4847277194935196,68.2445635708119,913.1264470835526,129.90767148459628,62.09888490339117,862.8410714884599,104.53563343522502,1256.824317339062,885.5688942432404,1.4192281656562435,0.09891592046912327,89.67477614073698,False,True,False,loading,loading,mixed,mixed -> loading
2026-06-08,5,19.084640075683595,902.0442905465762,131.6648569249507,190.0,0.4586160065599342,81.01654079755147,385.7281149394378,902.0442905465762,1307.1269945343336,69.0643611241434,0.565231136486225,71.42261220880546,1055.7826026275754,128.5000724882841,68.79572844405966,-381.117858548959,-22.57479759840002,1497.6859238088123,925.082507786486,1.6189755088899447,0.08981437125272537,86.94431137581762,False,False,False,mixed,mixed,loading,loading -> mixed
2026-06-15,4,15.888920074462892,561.3785140852133,140.9903506955264,188.0,0.5247542602519601,80.39998749891917,294.50894994067613,561.3785140852133,963.3784515798092,62.264897056863205,0.4172667727008822,59.08228996710056,1196.038520198067,136.7588274698689,84.57489198545613,-343.7485429545244,-26.298021874835918,1135.2527230570706,987.1685390747256,1.1500090188461076,0.14321885409158183,102.96565622747455,False,False,False,mixed,mixed,mixed,mixed -> mixed
