id,transition_count,hr_rise_events,avg_hr_rise_bpm,median_hr_rise_bpm,avg_hr_rise_bpm_per_min,hr_drop_events,avg_hr_drop_bpm,median_hr_drop_bpm,avg_hr_drop_bpm_per_min
B49494CB-8906-4EC6-83BF-BA87D7BB7B8E,109,0.0,,,,0.0,,,
3DFA53A0-44DE-42B9-91C0-2498F9E82C8F,149,0.0,,,,0.0,,,
1E2D3BB1-9CC5-48A3-835D-0F84971F4A83,88,0.0,,,,0.0,,,
7AD4464E-A983-4712-9D4C-651D443A3744,75,0.0,,,,0.0,,,
406F2123-752A-4F32-8D40-99F7E70E7F4C,113,0.0,,,,0.0,,,
8372C1AA-1394-4ED2-926F-4BA0F1BA6D51,117,0.0,,,,0.0,,,
50438C34-9B1E-4326-8E01-15B27F54FBD3,107,0.0,,,,0.0,,,
EB62F104-A230-4F3E-B56F-B17B171963D3,50,0.0,,,,0.0,,,
71CF64BB-B663-4EF1-88A3-758C3612CEC7,68,0.0,,,,0.0,,,
F660CC60-2A69-47E4-8DF5-6204434E16A1,91,0.0,,,,0.0,,,
3FD1B399-DF72-4CE3-B28A-39F60600589D,88,0.0,,,,0.0,,,
8A7CEA23-9BAA-40DA-8F72-6E45FCF7B3BB,27,0.0,,,,0.0,,,
6CB8D0B9-D9DE-4616-BBF1-A89917F0444F,31,0.0,,,,0.0,,,
F35398E3-A99F-46B4-B35E-FCA795984357,118,0.0,,,,0.0,,,
F86B3C55-1A3F-4072-A21F-E335BE607EE8,109,0.0,,,,0.0,,,
746B7C30-65A0-482C-93DD-E20F6F124CD7,94,0.0,,,,0.0,,,
AE41FBEC-A204-474D-A27E-9224414126D8,83,0.0,,,,0.0,,,
E377C593-C191-421E-925C-D44964112D77,110,0.0,,,,0.0,,,
E6C9AB37-F681-40A3-8B5C-5BEB9E01E75D,100,0.0,,,,0.0,,,
D09E705A-B556-47A0-B123-66735A5CD39A,83,0.0,,,,0.0,,,
1364C7B2-6167-4197-94E1-1EB1C4A4BA2C,102,0.0,,,,0.0,,,
CBD33845-DF34-4EA0-9ABC-45AB10A56E24,89,0.0,,,,0.0,,,
6D4D1F76-4FAC-4CB3-B940-08DC8EA14018,123,0.0,,,,0.0,,,
A63B027B-E5EB-4F3A-BB6B-73E812DFC537,93,0.0,,,,0.0,,,
8599379D-A468-4908-83A4-327F004111E4,108,0.0,,,,0.0,,,
05C049D1-C06B-49EE-A126-BCAE0709DD0E,126,0.0,,,,0.0,,,
CBCE0207-40D2-42E2-837A-E72A53E36154,81,0.0,,,,0.0,,,
2B39AF45-C539-452D-9EF7-8E7B7D5E8464,93,0.0,,,,0.0,,,
37F3F816-9354-437B-AE07-4BFA9E790CA4,102,0.0,,,,0.0,,,
F484BD7E-4FCE-42BA-99BA-98B849D9B1CB,90,0.0,,,,0.0,,,
E4060BC6-7F6B-42EC-9A1B-D3B54814FE2F,99,0.0,,,,0.0,,,
A6C7FE1D-05DD-4D39-A07B-BD985B5C68F2,117,0.0,,,,0.0,,,
1F7E3453-3272-4093-A2E7-8C0332A78538,96,0.0,,,,0.0,,,
E3A3C88F-127B-49B5-8CEB-0E432418CF10,23,0.0,,,,0.0,,,
A0D32B45-4F2D-47CA-90DD-187E1E73FDC5,81,0.0,,,,0.0,,,
CB34DCBF-B72A-4FEA-9CD6-B50ED6894137,136,0.0,,,,0.0,,,
242786CB-D197-4807-93D2-8F8C124DE963,46,0.0,,,,0.0,,,
3C80246F-ED21-46B3-9267-F26935812930,75,0.0,,,,0.0,,,
615337D3-82AA-496E-AC94-C784AEC64659,63,0.0,,,,0.0,,,
C9B94B92-68CF-44CD-AC5B-8AD380BCFEFA,77,0.0,,,,0.0,,,
C67532BE-1BCA-4C0B-981B-4E1C711F56F6,150,0.0,,,,0.0,,,
143AC893-F11F-4404-A19A-2B0C0FD4B7AF,81,0.0,,,,0.0,,,
B7D523CF-3ED1-408D-8A18-B79CFEB58B3F,63,0.0,,,,0.0,,,
078FF11C-FBE3-4BA3-B4B7-D01F619F092C,47,0.0,,,,0.0,,,
DA52790B-9940-49FF-9C0E-D1A9015A22BE,118,0.0,,,,0.0,,,
C5FD64E8-2334-4539-97CE-D8FE27DF86E1,89,0.0,,,,0.0,,,
BE3AE2C6-8BC6-4A9F-9312-510BCAE3BE24,110,0.0,,,,0.0,,,
D12347FE-5C0C-4F98-BD41-36E153600989,83,0.0,,,,0.0,,,
043BFAAC-CF8C-42F3-94FF-A6278CA4EA87,77,0.0,,,,0.0,,,
5A1809B8-11B2-4F2D-8E48-047988D2204B,13,0.0,,,,0.0,,,
04F4AE7F-AF12-473F-A2DA-EA2164CEF92C,85,0.0,,,,0.0,,,
1CF6FEE5-4929-4F8A-A283-8058B1AC03FF,96,0.0,,,,0.0,,,
BEB9F967-CAAB-41AD-80D4-1C27385B197A,63,0.0,,,,0.0,,,
