week_start,sessions,total_distance_km,total_duration_min,mean_avg_hr,max_hr,mean_hrr_intensity,mean_sample_zone_depth,mean_active_zone_depth,total_active_zone_minutes,mean_active_zone_share,total_near_max_min,total_simple_hr_load,total_zone_weighted_load,total_combined_load,mean_load_per_km,mean_hr_efficiency_proxy,mean_pace_50_s,mean_hr_rise_bpm,mean_hr_rise_bpm_per_min,mean_hr_drop_bpm,mean_hr_drop_bpm_per_min,total_transition_events,load_4w_avg,hr_4w_avg,near_max_4w_avg
2025-08-11,3,8.092440216064453,377.671356968085,139.89629384347666,190.0,0.5169949917977067,3.000133981242183,3.937852162690145,236.18333333333334,0.6580588608350267,47.89999999403953,194.00647756177406,1117.0790436140833,1356.579043584281,165.71452292592076,0.48574373430094714,67.09919702357465,3.1846076640113368,1.5923038320056684,-4.420429521016093,-5.893906028021456,367,924.047217531564,130.53027952941915,33.620833328366274
2025-08-18,4,6.743700180053709,275.62264089981716,149.61867571817427,193.0,0.5859480547388247,4.027266056124688,4.556050299671566,192.23333333333332,0.8303836337045528,53.4164356470108,152.09184751488883,970.8010711172076,1237.8832493522616,185.27748490633704,0.3931045265613162,57.423880145603476,1.9393836208872433,0.9696918104436216,-2.0236951890178005,-2.698260252023734,256,979.5821512841683,135.52434041463565,40.7499422426025
2025-08-25,4,10.97280029296875,413.1008334259192,141.15539550584393,189.0,0.525924790821588,2.967852791417101,3.3673660101955254,75.08333333333334,0.8387383295502454,129.66455155213674,213.67537997026454,1188.221473721602,1836.5442314822858,177.17275191565412,0.3890289130281717,54.548331584456534,1.3140397095459653,0.6570198547729826,-2.7152793008542444,-3.6203724011389915,389,1212.8263376571708,139.19996120907024,61.2410801316301
2025-09-01,4,12.115800323486328,598.8991288006305,143.59711492699347,198.0,0.543241949836833,3.377567759921043,4.067653599687229,197.91666666666669,0.7730220878127766,190.1559813896815,321.1640443550702,1981.881473801544,2932.6613807499516,334.1171602364802,0.6665525698321142,93.68838693909072,2.920939794344834,1.460469897172417,-4.140431069714938,-5.520574759619917,442,1840.9169762921947,143.56686999862208,105.28424214571714
2025-09-08,7,16.870380386352537,678.8655254681905,136.73988540236815,173.6028678304239,0.49460911632885207,2.5417094487740366,3.5396137998463577,15.416666666666668,0.6110698324105474,399.9663369913896,341.8747282557417,1859.6514348666515,3859.4831198235993,254.21028214983826,0.4804570867770202,64.83134565845516,,,,,523,2466.642995352024,142.77776788834495,193.30082639505463
2025-09-15,6,17.625060470581055,651.8829876164596,143.1357035032859,176.17898627243932,0.5399695283920987,3.380860934537749,3.5225680272108844,21.75,0.9372699899631983,274.1490377585093,351.4368017597459,2203.482267590513,3574.2274563830592,206.05351973115626,0.33540022122071617,47.83296874412171,,,,,510,3050.729047109724,141.15702483462286,248.4839769229293
2025-09-22,4,12.664440338134764,447.4357540647189,145.94795488426558,178.50673575043055,0.5599145736472736,3.622597706742906,3.8671955914148604,14.25,0.9134265032391495,163.35185210903487,246.93962704963474,1575.656144529022,2392.4154050741963,196.25971397758502,0.3495953902320298,50.887238426509285,,,,,371,3189.6968405077014,142.35516467922827,256.9058020621538
2025-09-29,5,13.03020034790039,483.37611601551373,135.2472580656623,163.9376074718067,0.48402310684866884,2.6480517084774706,3.206315789473684,10.666666666666666,0.6710317485694609,198.26641966501873,236.27368892863106,1355.7249692277428,2347.0570675528365,174.57315345934597,0.35510185231692165,47.96248022997999,,,,,361,3043.2957622084223,140.2677004638955,258.9334116309881
2025-10-06,3,10.469880279541016,303.96360663374264,142.44137358591493,163.78564102564098,0.5350452027369855,3.597527760318458,3.7717717717717716,9.083333333333334,0.9354703540750053,210.98320424159368,162.8718004971622,1088.8982123183662,2143.8142335263346,208.57346283300092,0.34909958170291694,49.51412998627135,,,,,312,2614.3785406341062,141.69307250978218,211.68762844353913
2025-10-13,6,22.471380599975586,753.8731965819994,142.0828374786322,183.05039139036566,0.5325023934654766,3.2269732418986155,3.7695767195767194,18.583333333333332,0.7903712396249709,330.03924928108853,399.83069751395846,2421.4684126602197,4071.6646590656624,178.96466900409757,0.37099815903877803,52.31913227107146,,,,,600,2738.7378413047572,141.42985600361877,225.66018132418395
2025-10-20,4,14.19606037902832,458.9367760002613,135.55596104395457,166.75231719882558,0.4862124896734366,2.7212124321758875,3.2041666666666666,11.0,0.7687117587449813,248.51640468438467,222.71326716552278,1247.2239716150457,2489.805995036969,177.38222001058216,0.35043500248768894,47.32892064888365,,,,,407,2763.08548879545,138.831857543541,246.95131946802138
2025-10-27,4,13.89888037109375,415.3610615670681,148.28638613658882,181.34610519271382,0.5764991924580768,3.930012529332002,4.035911784068466,12.666666666666666,0.9468887492143306,229.0871150414149,237.44164645448734,1601.3471589872652,2746.7827341943394,197.89565564289313,0.3187966295486374,47.05252872510717,,,,,376,2863.0169054558264,142.09163956127264,254.65649331212043
