workout_uuid,date,end_date,duration_sec,duration_min,swim_time_sec,rest_time_sec,distance_m,stroke_count,avg_hr,max_hr,min_hr,pool_length_m,location_type,stroke_style,pace_sec_per_100m,distance_per_stroke_m,strokes_per_100m,week_start,month,quarter_index
CE9B2C3B-E5EA-4B62-B786-BC3C23B9C507,2024-10-11 23:24:59+00:00,2024-10-12T01:31:20Z,7580.95694899559,126.34928248325984,2700.339341878891,4880.617607116699,2263.1400604248047,793.0,,,,22.86,,,119.31826001842862,2.8538966714058067,35.039811007152124,2024-10-07,2024-10,Q1
08B5977C-0741-4D96-A90C-A311D3FAA780,2024-10-12 14:01:01+00:00,2024-10-12T16:01:17Z,7216.04817199707,120.26746953328451,4288.032321333885,2928.015850663185,4503.420120239258,1192.0020854687648,,,,22.86,,,95.21723949454821,3.7780304037540757,26.468818223546865,2024-10-07,2024-10,Q1
69CB869B-2769-493B-B8A4-6FA9689DD342,2024-10-14 23:39:04+00:00,2024-10-15T01:39:17Z,7212.509178996086,120.20848631660144,4285.0918226242065,2927.4173563718796,3931.9201049804688,1378.0002949861685,,,,22.86,,,108.98216922557464,2.8533521504216623,35.046497848231674,2024-10-14,2024-10,Q1
D0534E9E-4216-4D43-9B26-5743308191A1,2024-10-15 23:19:00+00:00,2024-10-16T01:49:27Z,9027.549163937569,150.4591527322928,3852.520502924919,5175.0286610126495,3611.880096435547,872.0002837587325,,,,22.86,,,106.6624694082966,4.142062982900235,24.142559012944055,2024-10-14,2024-10,Q1
159F79F9-30CE-40A5-ACDB-6E18086EAEF2,2024-10-16 23:49:04+00:00,2024-10-17T01:42:52Z,6828.581552028656,113.80969253381093,2730.9772773981094,4097.604274630547,2377.4400634765625,738.0002972870345,,,,22.86,,,114.87049954919009,3.221462202950701,31.041804528516558,2024-10-14,2024-10,Q1
2C7C7A88-B628-498A-80E4-9C89F72674C1,2024-10-18 23:27:09+00:00,2024-10-19T01:28:57Z,7308.365249991417,121.80608749985694,2811.3674278259277,4496.997822165489,2788.9200744628906,793.0005509426355,,,,22.86,,,100.80487618015945,3.5169207274165397,28.43396475230137,2024-10-14,2024-10,Q1
FEA5F1D0-EDF2-4D3F-879C-07DC0627B297,2024-10-21 23:47:32+00:00,2024-10-22T01:49:26Z,7314.197792053223,121.90329653422037,3870.5168809890747,3443.680911064148,4069.080108642578,943.0014927746076,,,,22.86,,,95.12019369606996,4.3150304000792845,23.17480775990885,2024-10-21,2024-10,Q1
A320B731-3BD3-49A3-9B6E-BE5BBB4AEDAF,2024-10-22 23:26:43+00:00,2024-10-23T01:52:27Z,8744.783932089806,145.74639886816342,3422.376342654228,5322.407589435577,4069.080108642578,1157.0014263680173,,,,22.86,,,84.1068804564753,3.5169188351097946,28.43398005142706,2024-10-21,2024-10,Q1
D8D970F2-5BEE-4957-907E-35E1B1CFA2AA,2024-10-23 23:53:50+00:00,2024-10-24T01:46:32Z,6762.712646961212,112.71187744935354,3859.459660887718,2903.252986073494,3794.7601013183594,1237.0009742286225,,,,22.86,,,101.70497100849356,3.0677098728113146,32.597606731420754,2024-10-21,2024-10,Q1
FE96F4B1-0BF7-4C4B-9978-8C020DFBD86A,2024-10-24 23:22:31+00:00,2024-10-25T01:41:36Z,8345.01460492611,139.08357674876848,3230.9475617408752,5114.067043185234,3520.4400939941406,1116.0008524999848,,,,22.86,,,91.77680845224042,3.154513803558397,31.700606251016133,2024-10-21,2024-10,Q1
8B1EE283-2515-4BBF-9054-253091042CB1,2024-10-25 23:24:45+00:00,2024-10-26T01:32:08Z,7642.7938580513,127.37989763418834,3541.7083986997604,4101.08545935154,2857.5000762939453,883.0012338868642,,,,22.86,,,123.94429760762084,3.236122404626296,30.90117971342555,2024-10-21,2024-10,Q1
1209DEEB-47B9-4181-958F-60067933D518,2024-10-26 16:10:40+00:00,2024-10-26T17:10:59Z,3619.0291332006454,60.317152220010755,1259.8842273950577,2359.1449058055878,1668.780044555664,589.0,,,,22.86,,,75.49732102234717,2.833242860026594,35.29524468617609,2024-10-21,2024-10,Q1
7CF2613E-2CC8-49C0-AA10-30A678ADF25C,2024-10-29 23:31:18+00:00,2024-10-30T01:55:23Z,8645.740790009499,144.09567983349163,6024.429993629456,2621.310796380043,4297.680114746094,1422.0016556478654,,,,22.86,,,140.17865063894774,3.0222750428430873,33.08765700752666,2024-10-28,2024-10,Q1
F1F46ECB-E3B7-4A55-A7BC-B99A56E196EE,2024-10-30 23:47:41+00:00,2024-10-31T01:49:27Z,7305.570405006409,121.75950675010681,3182.813128232956,4122.757276773453,3360.4200897216797,919.001050257131,,,,22.86,,,94.71473932583727,3.656600924211625,27.34780252826204,2024-10-28,2024-10,Q1
143E4A22-6DAD-4304-845E-AC2C095DDA69,2024-10-31 23:29:05+00:00,2024-11-01T01:28:05Z,7139.801425099373,118.99669041832288,2985.9998960494995,4153.801529049873,3520.4400939941406,1309.000313828486,,,,22.86,,,84.81893786926258,2.6894111917343757,37.18286006518436,2024-10-28,2024-10,Q1
59370BAE-ABB1-4731-A30F-BFC37D4E4F2E,2024-11-01 23:19:26+00:00,2024-11-02T01:28:38Z,7751.807147979736,129.19678579966228,4035.6107569932938,3716.1963909864426,4549.140121459961,1443.000195594684,,,,22.86,,,88.71150699350497,3.1525568294085957,31.720284648686096,2024-10-28,2024-11,Q1
1A8A966D-A75A-4CC7-9280-78D4D43349C3,2024-11-02 15:02:02+00:00,2024-11-02T17:21:10Z,8347.84151995182,139.130691999197,3172.110797405243,5175.730722546577,3611.880096435547,1049.0068490857752,,,,22.86,,,87.82436605621824,3.443142530082957,29.043235685509266,2024-10-28,2024-11,Q1
8D89D118-AE9B-40B9-99B8-DE14A36E5E8E,2024-11-05 00:37:53+00:00,2024-11-05T02:50:36Z,7963.262459993362,132.72104099988937,4460.226580142975,3503.0358798503876,4434.840118408203,1271.001085055235,,,,22.86,,,100.57243240019854,3.4892496714237455,28.65945673620891,2024-11-04,2024-11,Q1
3024A90E-4804-4139-881E-B9AEB857D7AA,2024-11-06 00:37:03+00:00,2024-11-06T02:47:29Z,7826.696321964264,130.4449386994044,3404.1235469579697,4422.572775006294,3863.340103149414,1278.000163309669,,,,22.86,,,88.11348356783061,3.02295744090081,33.0801878475011,2024-11-04,2024-11,Q1
7A49A70D-18D1-4905-9086-CEFFD7F32677,2024-11-07 00:18:11+00:00,2024-11-07T02:54:14Z,9363.389811038971,156.05649685064952,4539.208179235458,4824.181631803513,4434.840118408203,1365.0002071571757,,,,22.86,,,102.35336693185495,3.2489666266384267,30.77901729740632,2024-11-04,2024-11,Q1
ABE22B20-2EC9-427E-A181-4DC5DF1FF2C9,2024-11-08 00:30:56+00:00,2024-11-08T02:40:59Z,7802.944406032562,130.04907343387603,3076.3495568037033,4726.594849228859,3200.4000854492188,1080.0015881094146,,,,22.86,,,96.12390559513115,2.963329054961526,33.745830498496005,2024-11-04,2024-11,Q1
C187C95E-A3CF-48A1-8DF0-6753B1573C8C,2024-11-09 00:33:52+00:00,2024-11-09T02:40:19Z,7586.530835032463,126.44218058387439,2966.7654572725296,4619.7653777599335,3063.2400817871094,1117.0001229437041,,,,22.86,,,96.85056926852772,2.7423811500703783,36.46466137554719,2024-11-04,2024-11,Q1
FEED6114-50ED-4561-87E7-6E82DB98C7B7,2024-11-13 00:47:46+00:00,2024-11-13T02:48:57Z,7271.004638910294,121.18341064850489,3187.3156118392944,4083.689027070999,3246.120086669922,872.000191771837,,,,22.86,,,98.18846890254905,3.7226139596071155,26.862844518681705,2024-11-11,2024-11,Q1
8EF241AC-6431-4E0D-A1EE-42F30500A263,2024-11-14 00:30:12+00:00,2024-11-14T02:42:24Z,7931.9662100076675,132.19943683346114,3719.360507249832,4212.605702757835,4343.400115966797,1627.0033144983445,,,,22.86,,,85.6324632302944,2.6695705394466276,37.45920870880186,2024-11-11,2024-11,Q1
B357FF59-DE3D-4204-8EB1-EF57CDD85D57,2024-11-15 00:46:04+00:00,2024-11-15T02:38:06Z,6721.112539052963,112.01854231754939,3637.6004614830017,3083.5120775699615,2971.800079345703,835.0001362495477,,,,22.86,,,122.4039425385535,3.5590414304525964,28.09745319185093,2024-11-11,2024-11,Q1
8A5CEF7D-CE2C-42C9-815A-A1FBAD9311FE,2024-11-15 02:39:29+00:00,2024-11-15T02:54:08Z,879.1478649377823,14.652464415629705,879.1478649377823,0.0,0.0,,,,,22.86,,,inf,,,2024-11-11,2024-11,Q1
CEFCDF29-3782-4A38-B9B1-D07ED0DA9A23,2024-11-19 00:25:59+00:00,2024-11-19T03:05:50Z,9591.611874938011,159.8601979156335,4099.300091981888,5492.311782956123,4594.860122680664,1424.040195557716,,,,22.86,,,89.21490497060738,3.2266365352707735,30.992024948235507,2024-11-18,2024-11,Q1
3DC9A6FE-D31B-437A-8805-0AAA1488EA6E,2024-11-20 00:26:58+00:00,2024-11-20T02:43:32Z,8194.087558031082,136.5681259671847,3955.847329854965,4238.240228176117,4640.580123901367,1434.0004476759073,,,,22.86,,,85.2446725244614,3.2361078627432662,30.90131857200503,2024-11-18,2024-11,Q1
6A34F661-1AFF-4197-9069-25BC0B8E92E3,2024-11-21 00:39:24+00:00,2024-11-21T02:46:22Z,7618.8814960718155,126.9813582678636,3620.4871085882187,3998.394387483597,4046.2201080322266,1280.000316732531,,,,22.86,,,89.47825407226667,3.1611086771924017,31.634470754361054,2024-11-18,2024-11,Q1
A1362EA4-C319-4C77-85C6-933BA92B1897,2024-11-22 00:31:30+00:00,2024-11-22T02:46:37Z,8106.266807079315,135.10444678465527,3523.1448521614075,4583.121954917908,4183.380111694336,1234.0033052699894,,,,22.86,,,84.21766031522479,3.390088254892517,29.49775713233475,2024-11-18,2024-11,Q1
93CBE34E-940E-4EBB-98F0-4C6F7008D8ED,2024-11-23 00:25:59+00:00,2024-11-23T02:26:59Z,7260.460587978363,121.00767646630605,2638.6386942863464,4621.821893692017,2880.360076904297,908.0006445648052,,,,22.86,,,91.60794566776028,3.1722004760082765,31.523858834368035,2024-11-18,2024-11,Q1
F674FEFE-1076-4114-9A14-8F934CB16FE0,2024-11-27 00:29:16+00:00,2024-11-27T02:52:53Z,8617.185987949371,143.61976646582286,3296.51110124588,5320.674886703491,3360.4200897216797,1237.0002199482649,,,,22.86,,,98.09818454926888,2.7165881101154716,36.81088039354975,2024-11-25,2024-11,Q1
A3373A79-7312-4E5C-9BE8-F2901783F4BA,2024-11-27 23:05:52+00:00,2024-11-28T01:24:00Z,8288.583732962608,138.14306221604346,3525.9092485904694,4762.674484372139,3794.7601013183594,1123.002766249465,,,,22.86,,,92.91520819367508,3.3791191040355706,29.593511480720903,2024-11-25,2024-11,Q1
C5883105-70C5-4BEF-A835-54F80DFC0AF9,2024-11-29 23:11:42+00:00,2024-11-30T00:36:24Z,5082.175082564354,84.70291804273923,2751.5220922231674,2330.6529903411865,2834.6400756835938,938.0232694780441,,,,22.86,,,97.06777646398788,3.0219293784267287,33.09144175038988,2024-11-25,2024-11,Q1
738FBC3D-9BDD-451C-9712-3FDF6204CEC9,2024-11-30 16:08:55+00:00,2024-11-30T18:31:48Z,8573.081966042519,142.88469943404198,3195.3530852794647,5377.728880763054,2674.620071411133,986.0001071591106,,,,22.86,,,119.46941995367561,2.7125961265027834,36.86505301064669,2024-11-25,2024-11,Q2
656BB7E4-39F5-46C4-BE5F-DD6E592C0558,2024-12-03 00:41:19+00:00,2024-12-03T03:12:56Z,9097.112095952034,151.6185349325339,2632.4923861026764,6464.619709849358,2926.080078125,1063.0008266589894,,,,22.86,,,89.96651888589285,2.7526602094202195,36.328494035616025,2024-12-02,2024-12,Q2
79CE53D3-7F3C-499F-80AF-9B1B88E74B79,2024-12-04 01:05:14+00:00,2024-12-04T03:06:16Z,7261.769396901131,121.02948994835218,1782.6591612100601,5479.110235691071,1943.1000518798828,705.0355654224061,,,,22.86,,,91.74304532004919,2.7560312517223418,36.28405880285517,2024-12-02,2024-12,Q2
4B5B89D8-7AFC-4284-9361-B1255CB8FC7E,2024-12-04 17:10:26+00:00,2024-12-04T17:49:20Z,2334.153401017189,38.902556683619814,1091.2445032596588,1242.9088977575302,1303.020034790039,465.0,,,,22.86,,,83.74733113259425,2.802193623204385,35.68632772979023,2024-12-02,2024-12,Q2
C7EAAD5E-7120-4C30-BD04-7872188FE9D3,2024-12-04 17:50:45+00:00,2024-12-04T18:31:48Z,2462.5338962078094,41.04223160346349,2462.5338962078094,0.0,0.0,,,,,22.86,,,inf,,,2024-12-02,2024-12,Q2
910B65FB-1F06-4466-AF6F-BEECEDDF8CDC,2024-12-12 01:45:31+00:00,2024-12-12T02:21:48Z,2176.9251660108566,36.28208610018094,1087.5279655456543,1089.3972004652023,1120.1400299072266,297.00016822357145,,,,22.86,,,97.08857254532067,3.7715131159926614,26.514557135161926,2024-12-09,2024-12,Q2
D4C192AF-3FD4-4DC0-94F0-33A786E5F743,2024-12-13 00:36:54+00:00,2024-12-13T02:31:11Z,6856.925527095795,114.28209211826325,3603.4765684604645,3253.44895863533,3726.1800994873047,1065.0004051438132,,,,22.86,,,96.7069887189907,3.4987593258090235,28.581560115420867,2024-12-09,2024-12,Q2
00D5F345-0E13-4AAE-A3A0-A2407234246D,2024-12-14 00:30:58+00:00,2024-12-14T02:18:59Z,6480.756461977959,108.01260769963264,4006.802384853363,2473.9540771245956,3840.4801025390625,1118.0007073213726,,,,22.86,,,104.33076797362757,3.4351320865802504,29.110962105550996,2024-12-09,2024-12,Q2
7EFFABBF-6890-4C3D-B1BF-B6E3991023E9,2024-12-17 00:34:50+00:00,2024-12-17T02:25:10Z,6620.441340088844,110.34068900148074,4115.17827129364,2505.263068795204,4183.380111694336,1302.000351433641,,,,22.86,,,98.36969535208999,3.213040693182601,31.123166355215808,2024-12-16,2024-12,Q2
4DA3AAF3-FB3E-4861-8838-F7DD4D5239C5,2024-12-18 00:22:11+00:00,2024-12-18T02:50:35Z,8904.08206808567,148.40136780142785,5317.16585457325,3586.9162135124207,4937.7601318359375,1157.0021848824676,,,,22.86,,,107.68376171801289,4.267718934634106,23.431721144629112,2024-12-16,2024-12,Q2
AE7C855B-5F05-484A-8495-3A330E9171BD,2024-12-20 00:19:09+00:00,2024-12-20T02:40:11Z,8461.95678806305,141.03261313438415,4321.632030367851,4140.324757695198,4869.180130004883,1345.000068384167,,,,22.86,,,88.75481939427691,3.6202080910334336,27.622721535726345,2024-12-16,2024-12,Q2
48BB2254-779A-44D9-B840-531EDBEE3D3B,2024-12-21 00:22:13+00:00,2024-12-21T02:39:21Z,8227.202468037605,137.1200411339601,4121.614137768745,4105.58833026886,4297.680114746094,1187.0002192804832,,,,22.86,,,95.90323215603611,3.6206228482006453,27.619557239908975,2024-12-16,2024-12,Q2
C05428F3-D684-42AB-A4B4-3DF8FC4CB646,2024-12-21 16:08:12+00:00,2024-12-21T18:16:12Z,7679.342279076576,127.98903798460961,3337.208852291107,4342.133426785469,3840.4801025390625,1115.0001575752462,,,,22.86,,,86.89561625601895,3.444376286807732,29.032832557525413,2024-12-16,2024-12,Q2
1D3E850D-05F3-480E-9B50-F9553F79A277,2024-12-23 16:06:47+00:00,2024-12-23T18:23:55Z,8227.206810951233,137.1201135158539,6359.408287763596,1867.7985231876373,6355.080169677734,2076.0018616111374,,,,22.86,,,100.0681048542316,3.06121120948596,32.66680838294462,2024-12-23,2024-12,Q2
5918D989-14A6-4DF5-B483-C8EC39C22DEA,2024-12-27 00:06:29+00:00,2024-12-27T02:11:50Z,7520.801365971565,125.34668943285942,4300.415764093399,3220.385601878166,4663.440124511719,1364.001582744857,,,,22.86,,,92.21552436129262,3.4189404055728563,29.248828039529585,2024-12-23,2024-12,Q2
E7417F9A-6B31-4AFE-B98F-C1856984154F,2024-12-28 00:07:20+00:00,2024-12-28T02:21:35Z,8055.079167962074,134.25131946603457,3814.2340381145477,4240.845129847527,4114.800109863281,1436.0001800462014,,,,22.86,,,92.69548790405958,2.8654593272619877,34.89841891964745,2024-12-23,2024-12,Q2
61215E27-DA72-46A6-9DB8-5900AA90A456,2024-12-31 00:08:11+00:00,2024-12-31T02:23:06Z,8094.496796011925,134.90827993353207,3106.104421377182,4988.392374634743,3017.5200805664062,889.0001476355064,,,,22.86,,,102.93566698632037,3.394285241225406,29.461283567287346,2024-12-30,2024-12,Q2
C60A8070-3B61-4934-AC18-5116E0DD2A17,2024-12-31 16:01:28+00:00,2024-12-31T19:15:07Z,11619.348685979843,193.65581143299738,8533.021969795227,3086.326716184616,9144.000244140625,2894.0006682857806,,,,22.86,,,93.31826052020388,3.1596399905314954,31.6491753173369,2024-12-30,2024-12,Q2
E9B9F6B3-C6D6-42CA-BE08-583081AED787,2025-01-02 01:16:54+00:00,2025-01-02T03:34:53Z,8279.160464048386,137.98600773413975,4200.587703943253,4078.572760105133,3863.340103149414,1107.0006258852288,,,,22.86,,,108.72943079794896,3.48991681920689,28.653978068946,2024-12-30,2025-01,Q2
FCDC4F6B-0499-4EF7-8E48-5436A5B205C9,2025-01-03 00:01:18+00:00,2025-01-03T02:21:25Z,8407.543969035149,140.12573281725247,4298.619386792183,4108.924582242966,4457.700119018555,1250.0005801266368,,,,22.86,,,96.43132718713711,3.566158440156042,28.04137888938675,2024-12-30,2025-01,Q2
FA691963-5D6A-45BB-AED0-A5FAD2C7B9B2,2025-01-04 00:02:07+00:00,2025-01-04T02:28:13Z,8766.013260006905,146.10022100011508,4318.993848204613,4447.019411802292,4457.700119018555,1191.0001543989422,,,,22.86,,,96.88838936872047,3.7428207734097283,26.717816869681286,2024-12-30,2025-01,Q2
B2AC3B14-B120-4B6A-BA1C-90A933C32FF0,2025-01-04 16:05:44+00:00,2025-01-04T18:24:01Z,8296.952849984169,138.28254749973615,3684.9687515497208,4611.984098434448,3611.880096435547,1099.0013042388325,,,,22.86,,,102.0235626090219,3.286511201128312,30.427402762439513,2024-12-30,2025-01,Q2
4CD33078-29DA-4B90-829F-498C8A35CFDE,2025-01-07 00:48:11+00:00,2025-01-07T02:49:18Z,7266.551213026047,121.10918688376745,3086.717105984688,4179.834107041359,3886.2001037597656,1389.0008731624994,,,,22.86,,,79.42764200429089,2.7978384886912298,35.74187731143048,2025-01-06,2025-01,Q2
C70E5C0D-3F2C-4FA8-A86E-30A8103CA5E9,2025-01-09 00:44:42+00:00,2025-01-09T02:52:15Z,7652.673811912537,127.54456353187561,4409.293899655342,3243.3799122571945,4572.0001220703125,1518.0021540866296,,,,22.86,,,96.44124632391102,3.0118535140164213,33.20214596580635,2025-01-06,2025-01,Q2
252A7926-BA83-4610-AC66-073B795E0532,2025-01-10 00:36:06+00:00,2025-01-10T02:41:44Z,7537.875560998917,125.63125934998195,4181.282008528709,3356.593552470207,4411.980117797852,1387.000259113328,,,,22.86,,,94.77109816659168,3.1809511849826992,31.437137568190593,2025-01-06,2025-01,Q2
14A43735-FAB1-4EC6-B333-20644B71384C,2025-01-11 00:37:32+00:00,2025-01-11T02:38:55Z,7283.079916000366,121.38466526667277,3939.894833087921,3343.185082912445,3154.6800842285156,905.0001361139188,,,,22.86,,,124.8904715500314,3.485833822937032,28.6875407949722,2025-01-06,2025-01,Q2
44DB5E44-C270-4A67-A2DB-A6F616212DDC,2025-01-14 00:43:21+00:00,2025-01-14T02:55:49Z,7947.987366914749,132.46645611524582,5299.292780280113,2648.694586634636,4549.140121459961,1400.0002119285236,,,,22.86,,,116.48998797116421,3.2493853091589497,30.77505142838335,2025-01-13,2025-01,Q2
5147734F-A87F-48A2-AB20-447BF7239C19,2025-01-15 00:39:28+00:00,2025-01-15T02:43:17Z,7429.279940009117,123.82133233348529,3638.5923072099686,3790.6876327991486,4526.280120849609,1558.0005766045351,,,,22.86,,,80.3881379424432,2.9051851384510163,34.421214220212455,2025-01-13,2025-01,Q2
FC9ED6F2-BC5A-489A-AAC0-3E8776F22CCA,2025-01-16 00:41:56+00:00,2025-01-16T02:47:59Z,7562.184554934502,126.03640924890836,2442.2483407258987,5119.936214208603,2606.040069580078,952.0005142941694,,,,22.86,,,93.71491901578582,2.7374355690471908,36.53054016347374,2025-01-13,2025-01,Q2
963D2544-D93C-4527-8052-CD6A371AC747,2025-01-17 00:36:07+00:00,2025-01-17T02:57:32Z,8484.387116074562,141.40645193457604,3875.179334998131,4609.207781076431,4572.0001220703125,1361.0016399694414,,,,22.86,,,84.75895082092333,3.359290678130974,29.768189055803152,2025-01-13,2025-01,Q2
82B27464-9232-45A8-9BEF-182E33B66C64,2025-01-22 00:36:29+00:00,2025-01-22T00:53:41Z,1032.4358489513397,17.207264149188994,764.8487738370895,267.5870751142502,365.760009765625,258.0014377185469,,,,22.86,,,209.1121919881827,1.417666556434587,70.53844893646833,2025-01-20,2025-01,Q2
49BC9A7B-2D19-4240-A40E-7D45E893FFC6,2025-01-22 00:54:02+00:00,2025-01-22T02:40:08Z,6365.78258395195,106.09637639919917,3616.5850949287415,2749.1974890232086,3600.0,1044.0001714008513,,,,50.0,,,100.46069708135393,3.4482752959412633,29.000004761134758,2025-01-20,2025-01,Q2
A5918D92-B512-4E8C-B12F-A07CC0237A23,2025-01-23 00:40:56+00:00,2025-01-23T02:46:13Z,7517.770946025848,125.29618243376414,3824.2533279657364,3693.517618060112,4100.0,1424.0000252226046,,,,50.0,,,93.27447141379844,2.8792134321479903,34.73170793225865,2025-01-20,2025-01,Q2
F05D1E39-D1D0-4074-B6AC-7FF6F1A126F7,2025-01-24 00:37:35+00:00,2025-01-24T03:33:41Z,10565.836730003357,176.09727883338928,3646.0897073745728,6919.747022628784,3900.0,1462.0000702221175,,,,50.0,,,93.48947967627109,2.667578531242809,37.4871812877466,2025-01-20,2025-01,Q2
920F9FBA-E8AE-4CE2-B987-FAFD90612C77,2025-01-25 00:23:02+00:00,2025-01-25T02:26:53Z,7431.10745203495,123.85179086724916,3020.171094059944,4410.936357975006,2650.0,850.0003550805084,,,,50.0,,,113.96872053056393,3.1176457564526587,32.07548509737768,2025-01-20,2025-01,Q2
91E7B4FA-37AA-425D-ABF3-6FCF565BFB62,2025-01-25 16:03:30+00:00,2025-01-25T16:42:47Z,2356.4929089546204,39.27488181591034,1394.0693150758743,962.423593878746,3050.0,558.0000663402786,,,,50.0,,,45.707190658225386,5.465949170945177,18.29508414230422,2025-01-20,2025-01,Q2
4487356B-ED84-4E7E-86A0-9A6FCD126F25,2025-01-25 16:43:00+00:00,2025-01-25T18:27:29Z,6268.265228033066,104.47108713388442,1056.3364191055298,5211.928808927536,1165.8600311279297,433.0,,,,22.86,,,90.60576663594517,2.6925173929051494,37.13996435584873,2025-01-20,2025-01,Q2
F8CEEED2-F680-47C1-B2D4-99B7B70FBD89,2025-01-28 00:45:04+00:00,2025-01-28T02:51:31Z,7587.56414103508,126.45940235058467,3560.3654943704605,4027.1986466646194,4114.800109863281,1408.0000263124725,,,,22.86,,,86.52584328060489,2.9224432052319425,34.21794470495566,2025-01-27,2025-01,Q2
994B67A8-E4CF-4627-98AC-7E817DF2CA81,2025-01-29 00:38:12+00:00,2025-01-29T02:40:11Z,7318.917449951172,121.9819574991862,3950.8401066064835,3368.0773433446884,3909.060104370117,1053.0042466320317,,,,22.86,,,101.06879917731781,3.7122928201600343,26.93753021230935,2025-01-27,2025-01,Q2
4807D6B6-9E6D-4181-AEF9-CB4A4929ECFD,2025-01-30 00:38:58+00:00,2025-01-30T02:51:20Z,7942.3975529670715,132.37329254945118,2701.905937552452,5240.491615414619,3268.9800872802734,1047.0000266147217,,,,22.86,,,82.65287231530321,3.1222349610151467,32.02833907397108,2025-01-27,2025-01,Q2
715F1284-7914-476D-B9F8-A02A82E36C32,2025-01-31 00:39:53+00:00,2025-01-31T01:19:35Z,2381.812564969063,39.69687608281772,1530.9776380062103,850.8349269628525,1600.2000427246094,524.0000786183325,,,,22.86,,,95.67414055304384,3.053816417249341,32.74591080038558,2025-01-27,2025-01,Q2
DE02B0CD-566C-4287-B4A5-EB6BF460677E,2025-02-01 00:31:47+00:00,2025-02-01T02:37:26Z,7539.2520840168,125.65420140028,2932.0220886468887,4607.229995369911,3200.4000854492188,1006.0003303059827,,,,22.86,,,91.6142360443457,3.1813111676372836,31.433580285159167,2025-01-27,2025-02,Q2
66CA288C-5C01-4B24-AC58-427261896E01,2025-02-05 00:32:46+00:00,2025-02-05T02:32:56Z,7209.625305056572,120.16042175094286,24.084332942962646,7185.540972113609,0.0,,,,,22.86,,,inf,,,2025-02-03,2025-02,Q2
652C63D5-A49A-41EA-97D2-EA698786D3B5,2025-02-11 00:31:19+00:00,2025-02-11T03:16:54Z,9935.579039931297,165.59298399885495,4439.115081310272,5496.463958621025,4503.420120239258,1309.0001445000335,,,,22.86,,,98.57208438892951,3.4403511253692933,29.06680055491889,2025-02-10,2025-02,Q2
B4869D8E-2897-4C77-8A48-A5479197BEB9,2025-02-12 00:35:49+00:00,2025-02-12T02:44:41Z,7732.786253929138,128.87977089881898,3956.0199123620987,3776.7663415670395,4114.800109863281,1426.0000278785596,,,,22.86,,,96.14124153636084,2.8855540178248185,34.655390050671016,2025-02-10,2025-02,Q2
72854626-73F0-4DAF-AE39-778231AE8829,2025-02-13 00:51:01+00:00,2025-02-13T02:51:38Z,7236.5645480155945,120.60940913359325,3501.1932615041733,3735.371286511421,3703.320098876953,1324.0002302134696,,,,22.86,,,94.54201008889089,2.797069074738653,35.751709138375,2025-02-10,2025-02,Q2
0AAB9137-BEF8-4069-A705-7F39D90DD512,2025-02-14 00:23:29+00:00,2025-02-14T02:41:07Z,8258.16761302948,137.63612688382466,4659.510896325111,3598.6567167043686,4732.020126342773,1612.00005094039,,,,22.86,,,98.46768973753917,2.935496263528194,34.06579025238114,2025-02-10,2025-02,Q2
7850AFA3-A52E-4566-85B5-6C9A7855532B,2025-02-15 00:27:57+00:00,2025-02-15T02:41:21Z,8004.689805030823,133.41149675051372,4851.213885545731,3153.475919485092,2766.060073852539,1037.000074243668,,,,22.86,,,175.3835331128225,2.6673672862270084,37.49015012531327,2025-02-10,2025-02,Q2
82F56DAB-027C-4EA8-9B5B-4A343EFBDA48,2025-02-15 16:17:11+00:00,2025-02-15T18:11:39Z,6868.0626130104065,114.4677102168401,1822.4496363401413,5045.612976670265,2194.56005859375,758.0000157534926,,,,22.86,,,83.04396269327653,2.8951979063117035,34.53995313480783,2025-02-10,2025-02,Q2
54B14EEB-BB92-4E62-B2D3-0B46EFAC1BCA,2025-02-18 00:31:07+00:00,2025-02-18T02:57:28Z,8781.88647699356,146.36477461655934,4745.467005133629,4036.419471859932,4526.280120849609,1383.0031491359966,,,,22.86,,,104.84253909240766,3.272790899772941,30.55496151829858,2025-02-17,2025-02,Q2
B4C0CE7D-9DBE-47F7-964E-69C8AF38D49A,2025-02-20 00:35:15+00:00,2025-02-20T02:41:38Z,7583.286445021629,126.38810741702716,3382.875591278076,4200.410853743553,3931.9201049804688,1446.0000481565046,,,,22.86,,,86.03622405737768,2.719170106524717,36.77592650788837,2025-02-17,2025-02,Q2
A62CF23F-99EB-494E-9590-A4CCC3FBAFE8,2025-02-21 00:17:39+00:00,2025-02-21T02:52:46Z,9306.676983952522,155.11128306587537,3890.4990149736404,5416.177968978882,4206.2401123046875,1604.0001135113448,,,,22.86,,,92.49350752926833,2.622344024089084,38.13382190947914,2025-02-17,2025-02,Q2
B5470FEF-8C22-485B-BF6F-B3713865BE02,2025-02-22 00:31:15+00:00,2025-02-22T02:40:24Z,7748.952895998955,129.1492149333159,2793.8951667547226,4955.057729244232,2697.4800720214844,913.0138107265055,,,,22.86,,,103.57426532018769,2.9544789359484485,33.846915875166985,2025-02-17,2025-02,Q2
