week_start,sessions,total_distance_km,total_duration_min,mean_avg_hr,max_hr,mean_hrr_intensity,mean_sample_zone_depth,mean_active_zone_depth,total_active_zone_minutes,mean_active_zone_share,total_near_max_min,total_simple_hr_load,total_zone_weighted_load,total_combined_load,mean_load_per_km,mean_hr_efficiency_proxy,mean_pace_50_s,mean_hr_rise_bpm,mean_hr_rise_bpm_per_min,mean_hr_drop_bpm,mean_hr_drop_bpm_per_min,total_transition_events,load_4w_avg,hr_4w_avg,near_max_4w_avg,load_delta,load_pct_change,acute_load_2w,chronic_load_6w,acute_chronic_ratio,near_max_share,load_per_hour,high_intensity_week,high_load_week,low_load_week,load_phase,phase_with_intensity,previous_phase,phase_transition
2025-01-27,5,16.093440429687497,546.1657298823197,136.8911030023624,195.0,0.4956815815770383,3.0556511846349097,4.08989965668952,303.8,0.6609213452965396,69.76653009255728,268.6630898696302,1661.5436682058717,2010.3763186686576,124.8842659511367,0.3357302563840398,45.753589137061546,0.3047601600694207,0.1523800800347103,-3.290099170048987,-4.38679889339865,503,2354.358164613997,143.8845479338319,87.92536895225446,-691.9546256511505,-25.605843248237658,2356.353631494233,2652.167336973672,0.8884634082640558,0.127738754512462,220.85343792278866,False,False,False,unloading,unloading,mixed,mixed -> unloading
2025-02-03,1,0.0,120.16042175094286,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0,1754.9242264040652,141.74299387423832,64.64627327074608,-2010.3763186686576,-100.0,1005.1881593343288,2318.543956877234,0.4335428519061513,0.0,0.0,False,False,True,recovery,recovery,unloading,unloading -> recovery
2025-02-10,6,22.014180587768557,800.5974978824456,132.06857828734232,194.0,0.4614792786336334,2.693619168270736,4.029347403492241,369.15,0.5599108313857869,81.64583331545194,367.7069222013392,2143.918043370996,2552.147209948256,126.96961321636844,0.4074571539954741,53.84587679648496,1.3255071347829568,0.6627535673914784,-2.8787181134804265,-3.838290817973901,599,1816.2136182341808,137.56359183586395,62.17026234914859,2552.147209948256,inf,1276.073604974128,1994.9299780673737,0.6396583434022826,0.10198112476169675,191.2681878246137,False,False,False,mixed,mixed,recovery,recovery -> mixed
2025-02-17,5,18.49374049377441,667.9854733665784,140.19865104237584,194.0,0.5191393690948641,3.354033296638929,4.504085585938405,379.3666666666667,0.6662797058748795,73.26663500070572,347.79936224353,2253.340746623539,2619.673921627068,139.86355120621096,0.3363095386164439,46.86140764841648,2.06783169836162,1.03391584918081,-2.856768674227536,-3.809024898970048,538,1795.5493625609952,136.3861107773602,56.169749602178726,67.52671167881181,2.645878396653334,2585.910565787662,2031.9196728652641,1.272644091358789,0.10968297653457848,235.3051698945649,False,False,False,loading,loading,mixed,mixed -> loading
2025-02-24,5,16.162020431518556,604.1640813032786,142.19140864745623,195.0,0.5332724017550087,3.2430901410592603,4.137738772387079,381.31666666666666,0.716681990326447,72.64999999403953,322.6497795863189,1957.623585692112,2320.87358566231,149.97082521616937,0.3568806752901233,50.71834074473086,2.6778271756400343,1.3389135878200171,-4.398572660070655,-5.864763546760872,476,1873.1736793094085,138.1528793257248,56.890617077549294,-298.80033596475823,-11.406012538353426,2470.273753644689,2034.2336633710165,1.2143510345567143,0.120248790423492,230.48774240161518,False,False,False,mixed,mixed,loading,loading -> mixed
2025-03-03,3,9.692640258789062,395.8288171509902,135.97626901185424,189.0,0.4891933972471933,2.8710070370939813,4.183782042415069,191.38333333333333,0.590194991274836,34.33333332538605,193.7734994833949,1143.2103988539118,1314.8770654808422,144.2455000290514,0.4346426411972934,59.35536844644826,4.132116108792883,2.066058054396441,-7.17686773080344,-9.569156974404583,255,2201.892945679619,137.60872674725715,65.4739504088958,-1005.9965201814675,-43.34559738178869,1817.875325571576,1802.991350231189,1.008255156264881,0.0867378317033686,199.30995549209015,False,False,True,recovery,recovery,mixed,mixed -> recovery
2025-03-10,2,7.886700210571288,288.8383802155654,148.8090058256136,198.0,0.5802057150752737,3.886393417827376,4.74600674469306,197.16666666666669,0.7703506715151772,38.48333333333333,167.54130684913815,1121.8116235499365,1314.228290216603,167.40925353052202,0.3071204164586685,45.71069293311327,0.3448279477002793,0.1724139738501396,-2.100628933504751,-2.800838578006335,199,1892.4132157467056,141.79383363182498,54.68332541336616,-0.6487752642392479,-0.04934113471680712,1314.5526778487226,1686.9666788225131,0.7792404523166208,0.13323483293533397,273.0028376220162,False,False,True,recovery,recovery,recovery,recovery -> recovery
2025-03-17,3,6.286500167846678,251.21752591927844,141.88981303242227,183.0,0.53113342576186,3.3184319210865447,4.373787686581577,131.33333333333331,0.6607864294991104,39.68333332935969,127.00824279865284,762.1269580134883,960.5436246602868,179.24825041751475,0.3783401831246118,53.49469430656978,-1.967801833267229,-0.9839009166336145,-3.352381784864212,-4.4698423798189495,190,1477.6306415050103,142.2166241293366,46.28749999552966,-353.6846655563162,-26.911965614286395,1137.3859574384448,1847.0572829325608,0.6157827198692097,0.15796403210383814,229.41320383091346,False,False,True,recovery,recovery,recovery,recovery -> recovery
2025-03-24,3,10.012680267333984,322.2019477347533,138.1494231981803,198.0,0.5046058382849666,3.011548919577141,3.930091044812056,193.46666666666667,0.6532292709654897,36.550733153025305,165.38060728662205,998.3424393908304,1181.096105155957,114.5214324194714,0.3374492603685537,46.056264710909154,-0.5594702298948254,-0.2797351149474127,-1.2149192325580127,-1.61989231007735,274,1192.686271378422,141.20612776701762,37.2626832852761,220.55248049567024,22.961214340855427,1070.8198649081219,1618.5487654671779,0.6615925869858116,0.11344044755159274,219.9420792070951,False,False,True,recovery,recovery,recovery,recovery -> recovery
2025-03-31,3,11.56716030883789,397.85762321750326,141.38092700205377,182.0,0.5275243049791047,3.448659858351333,4.568621360346611,242.2,0.6849502519391321,85.13333331545194,208.9484869049348,1362.4872350184046,1788.1539015956644,155.90326376378343,0.3337142222543434,47.16644276929103,2.3617324061846614,1.1808662030923307,-3.876583569571183,-5.168778092761578,372,1311.0054804071278,142.55729226456748,49.96268328279257,607.0577964397073,51.39783238549829,1484.6250033758106,1479.9620954619438,1.0031506941482926,0.2139793945054327,269.6674082252945,False,False,False,mixed,mixed,recovery,recovery -> mixed
