id,hr_sample_zone_seconds,avg_sample_zone_depth,avg_active_zone_depth,avg_rest_zone_depth,active_zone_minutes,rest_or_low_zone_minutes,active_zone_share,rest_or_low_zone_share,dominant_sample_zone,sample_z1_minutes,sample_z1_share,sample_z2_minutes,sample_z2_share,sample_z3_minutes,sample_z3_share,sample_z4_minutes,sample_z4_share,sample_z5_minutes,sample_z5_share,sample_z6_minutes,sample_z6_share
A59EAFD1-DE6E-441B-ACB6-1B3FDFEA1927,10213.0,3.359248017232938,4.117479622202096,1.0,128.81666666666666,41.4,0.7567805737785176,0.24321942622148243,z1,41.4,0.24321942622148243,23.5,0.13805933614021346,24.766666666666666,0.14550083227259375,20.8,0.12219719964750808,32.6,0.19152061098599824,27.15,0.15950259473220404
7BB8B6B8-E02B-49F2-B7C4-12CEB93AC7C5,8508.0,3.8730606488011285,4.827148896195397,1.0,106.45,35.35,0.7507052186177715,0.2492947813822285,z6,35.35,0.2492947813822285,11.733333333333333,0.08274565115185707,11.333333333333334,0.07992477668077104,10.583333333333334,0.07463563704748472,22.75,0.16043723554301834,50.05,0.35296191819464035
23F7AB8C-D0F7-45CC-8BE5-BA7D45765C2A,7887.0,2.99454799036389,3.9029341206864734,1.0,90.31666666666666,41.13333333333333,0.6870800050716369,0.31291999492836314,z1,41.13333333333333,0.31291999492836314,25.316666666666666,0.19259541016863194,17.4,0.13236972232788133,10.966666666666667,0.08342842652466083,14.0,0.10650437428680107,22.633333333333333,0.1721820717636617
C31BBE88-3D56-4A5D-BB15-EDC92E7422E1,50.0,1.52,2.0,1.0,0.43333333333333335,0.4,0.52,0.48,z2,0.4,0.48,0.43333333333333335,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FD79D6B9-B516-4CA0-89B2-BB316BCB5772,10858.0,2.21725916375023,3.807945612916932,1.0,78.45,102.51666666666667,0.433505249585559,0.566494750414441,z1,102.51666666666667,0.566494750414441,22.933333333333334,0.12672683735494567,14.466666666666667,0.07994105728495118,10.583333333333334,0.058482225087493095,15.666666666666666,0.08657211272794253,14.8,0.08178301713022657
0ACBD59B-1CA8-4D6A-A67B-2967B7882D81,5497.0,2.887938875750409,4.076786243699971,1.0,56.21666666666667,35.4,0.6136074222303074,0.38639257776969255,z1,35.4,0.38639257776969255,9.183333333333334,0.10023649263234491,11.133333333333333,0.1215208295433873,11.083333333333334,0.12097507731489904,15.816666666666666,0.17263962161178825,9.0,0.09823540112788794
A6C202EF-B29F-4390-BD15-B0125FE896D6,8192.0,2.0423583984375,3.191172696946369,1.0,64.95,71.58333333333333,0.4757080078125,0.5242919921875,z1,71.58333333333333,0.5242919921875,20.916666666666668,0.1531982421875,22.716666666666665,0.1663818359375,11.75,0.0860595703125,7.116666666666666,0.0521240234375,2.45,0.0179443359375
1E660AEB-7A14-46D7-8E4D-FD74F90314DD,8874.0,2.6271129141311698,3.95759934453093,1.0,81.36666666666666,66.53333333333333,0.5501464953797611,0.4498535046202389,z1,66.53333333333333,0.4498535046202389,17.3,0.1169709263015551,18.316666666666666,0.12384494027496055,12.283333333333333,0.08305161144917737,17.466666666666665,0.11809781383817895,16.0,0.10818120351588911
C40CAD22-0A3A-4AE2-805D-5C84F1747D97,5258.0,2.3758082921262837,3.4202074272331884,1.0,49.81666666666667,37.81666666666667,0.5684670977558007,0.4315329022441993,z1,37.81666666666667,0.4315329022441993,13.966666666666667,0.1593761886648916,15.166666666666666,0.17306960821605172,9.25,0.10555344237352605,8.65,0.09870673259794599,2.783333333333333,0.03176112590338532
C02254EB-99E2-4DD1-B7A2-D00D2BDB9C93,8744.0,2.9484217749313815,4.162613699647299,1.0,89.78333333333333,55.95,0.6160795974382434,0.38392040256175664,z1,55.95,0.38392040256175664,16.983333333333334,0.11653705397987191,16.2,0.1111619396157365,13.6,0.09332113449222323,21.233333333333334,0.14569990850869166,21.766666666666666,0.14935956084172003
