swimmer,event,course,time,time_seconds,date,meet,age,points,team,lsc,standard,rank,person_key,swim_event_key,meet_key,sort_key,usas_swim_time_key,source_file,raw_json,race_date,race_time,race_time_sec,distance,stroke,raw_record,event_course,event_best_sec,is_best_time,percent_off_best,is_current_year
gmo,200 FR SCY,SCY,2:10.02,130.02,2025-04-04,2025 SN Nor Cal Swim Championships,15,379.0,Unattached,SN,BB,,1731452,3,269928,1030013002.0,176973593,gmo-result,"{""Age"": ""15"", ""Event"": ""200 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2025 SN Nor Cal Swim Championships"", ""MeetKey"": ""269928"", ""PersonKey"": ""1731452"", ""Points"": ""379"", ""SortKey"": ""1030013002.00"", ""Swim Date"": ""04/04/2025"", ""Swim Time"": ""2:10.02"", ""SwimEventKey"": ""3"", ""Team"": ""Unattached"", ""Time Standard"": ""BB"", ""UsasSwimTimeKey"": ""176973593""}",2025-04-04,2:10.02,130.02,200.0,freestyle,"{'Age': '15', 'Event': '200 FR SCY', 'LSC': 'SN', 'Meet': '2025 SN Nor Cal Swim Championships', 'MeetKey': '269928', 'PersonKey': '1731452', 'Points': '379', 'SortKey': '1030013002.00', 'Swim Date': '04/04/2025', 'Swim Time': '2:10.02', 'SwimEventKey': '3', 'Team': 'Unattached', 'Time Standard': 'BB', 'UsasSwimTimeKey': '176973593'}",200 FR SCY SCY,124.66,False,4.299695170864763,False
gmo,200 FR SCY,SCY,2:09.45,129.45,2025-04-04,2025 SN Nor Cal Swim Championships,15,389.0,Unattached,SN,BB,,1731452,3,269928,1030012945.0,176973610,gmo-result,"{""Age"": ""15"", ""Event"": ""200 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2025 SN Nor Cal Swim Championships"", ""MeetKey"": ""269928"", ""PersonKey"": ""1731452"", ""Points"": ""389"", ""SortKey"": ""1030012945.00"", ""Swim Date"": ""04/04/2025"", ""Swim Time"": ""2:09.45"", ""SwimEventKey"": ""3"", ""Team"": ""Unattached"", ""Time Standard"": ""BB"", ""UsasSwimTimeKey"": ""176973610""}",2025-04-04,2:09.45,129.45,200.0,freestyle,"{'Age': '15', 'Event': '200 FR SCY', 'LSC': 'SN', 'Meet': '2025 SN Nor Cal Swim Championships', 'MeetKey': '269928', 'PersonKey': '1731452', 'Points': '389', 'SortKey': '1030012945.00', 'Swim Date': '04/04/2025', 'Swim Time': '2:09.45', 'SwimEventKey': '3', 'Team': 'Unattached', 'Time Standard': 'BB', 'UsasSwimTimeKey': '176973610'}",200 FR SCY SCY,124.66,False,3.8424514679929342,False
gmo,100 FL LCM,LCM,1:20.20,80.2,2025-04-12,2025 SN CCA April IMR Dual-Meet Format,15,306.0,Unattached,SN,B,,1731452,72,269466,1720008020.0,176818414,gmo-result,"{""Age"": ""15"", ""Event"": ""100 FL LCM"", ""LSC"": ""SN"", ""Meet"": ""2025 SN CCA April IMR Dual-Meet Format"", ""MeetKey"": ""269466"", ""PersonKey"": ""1731452"", ""Points"": ""306"", ""SortKey"": ""1720008020.00"", ""Swim Date"": ""04/12/2025"", ""Swim Time"": ""1:20.20"", ""SwimEventKey"": ""72"", ""Team"": ""Unattached"", ""Time Standard"": ""B"", ""UsasSwimTimeKey"": ""176818414""}",2025-04-12,1:20.20,80.2,100.0,butterfly,"{'Age': '15', 'Event': '100 FL LCM', 'LSC': 'SN', 'Meet': '2025 SN CCA April IMR Dual-Meet Format', 'MeetKey': '269466', 'PersonKey': '1731452', 'Points': '306', 'SortKey': '1720008020.00', 'Swim Date': '04/12/2025', 'Swim Time': '1:20.20', 'SwimEventKey': '72', 'Team': 'Unattached', 'Time Standard': 'B', 'UsasSwimTimeKey': '176818414'}",100 FL LCM LCM,75.91,False,5.651429324199719,False
gmo,400 FR LCM,LCM,5:07.84,307.84,2025-04-12,2025 SN CCA April IMR Dual-Meet Format,15,400.0,Unattached,SN,BB,,1731452,58,269466,1580030784.0,176820176,gmo-result,"{""Age"": ""15"", ""Event"": ""400 FR LCM"", ""LSC"": ""SN"", ""Meet"": ""2025 SN CCA April IMR Dual-Meet Format"", ""MeetKey"": ""269466"", ""PersonKey"": ""1731452"", ""Points"": ""400"", ""SortKey"": ""1580030784.00"", ""Swim Date"": ""04/12/2025"", ""Swim Time"": ""5:07.84"", ""SwimEventKey"": ""58"", ""Team"": ""Unattached"", ""Time Standard"": ""BB"", ""UsasSwimTimeKey"": ""176820176""}",2025-04-12,5:07.84,307.84,400.0,freestyle,"{'Age': '15', 'Event': '400 FR LCM', 'LSC': 'SN', 'Meet': '2025 SN CCA April IMR Dual-Meet Format', 'MeetKey': '269466', 'PersonKey': '1731452', 'Points': '400', 'SortKey': '1580030784.00', 'Swim Date': '04/12/2025', 'Swim Time': '5:07.84', 'SwimEventKey': '58', 'Team': 'Unattached', 'Time Standard': 'BB', 'UsasSwimTimeKey': '176820176'}",400 FR LCM LCM,297.2,False,3.580080753701207,False
gmo,50 FR LCM,LCM,31.91,31.91,2025-04-12,2025 SN CCA April IMR Dual-Meet Format,15,427.0,Unattached,SN,BB,,1731452,55,269466,1550003191.0,176820177,gmo-result,"{""Age"": ""15"", ""Event"": ""50 FR LCM"", ""LSC"": ""SN"", ""Meet"": ""2025 SN CCA April IMR Dual-Meet Format"", ""MeetKey"": ""269466"", ""PersonKey"": ""1731452"", ""Points"": ""427"", ""SortKey"": ""1550003191.00"", ""Swim Date"": ""04/12/2025"", ""Swim Time"": ""31.91"", ""SwimEventKey"": ""55"", ""Team"": ""Unattached"", ""Time Standard"": ""BB"", ""UsasSwimTimeKey"": ""176820177""}",2025-04-12,31.91,31.91,50.0,freestyle,"{'Age': '15', 'Event': '50 FR LCM', 'LSC': 'SN', 'Meet': '2025 SN CCA April IMR Dual-Meet Format', 'MeetKey': '269466', 'PersonKey': '1731452', 'Points': '427', 'SortKey': '1550003191.00', 'Swim Date': '04/12/2025', 'Swim Time': '31.91', 'SwimEventKey': '55', 'Team': 'Unattached', 'Time Standard': 'BB', 'UsasSwimTimeKey': '176820177'}",50 FR LCM LCM,31.12,False,2.5385604113110514,False
gmo,500 FR SCY,SCY,5:41.26,341.26,2025-04-25,2025 SN CAPITAL VALLEY CONFERENCE,15,409.0,Unattached,SN,A,,1731452,4,270737,1040034126.0,177339113,gmo-result,"{""Age"": ""15"", ""Event"": ""500 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2025 SN CAPITAL VALLEY CONFERENCE"", ""MeetKey"": ""270737"", ""PersonKey"": ""1731452"", ""Points"": ""409"", ""SortKey"": ""1040034126.00"", ""Swim Date"": ""04/25/2025"", ""Swim Time"": ""5:41.26"", ""SwimEventKey"": ""4"", ""Team"": ""Unattached"", ""Time Standard"": ""A"", ""UsasSwimTimeKey"": ""177339113""}",2025-04-25,5:41.26,341.26,500.0,freestyle,"{'Age': '15', 'Event': '500 FR SCY', 'LSC': 'SN', 'Meet': '2025 SN CAPITAL VALLEY CONFERENCE', 'MeetKey': '270737', 'PersonKey': '1731452', 'Points': '409', 'SortKey': '1040034126.00', 'Swim Date': '04/25/2025', 'Swim Time': '5:41.26', 'SwimEventKey': '4', 'Team': 'Unattached', 'Time Standard': 'A', 'UsasSwimTimeKey': '177339113'}",500 FR SCY SCY,325.9,False,4.713102178582392,False
gmo,500 FR SCY,SCY,5:36.67,336.67,2025-04-25,2025 SN CAPITAL VALLEY CONFERENCE,15,444.0,Unattached,SN,A,,1731452,4,270737,1040033667.0,177339114,gmo-result,"{""Age"": ""15"", ""Event"": ""500 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2025 SN CAPITAL VALLEY CONFERENCE"", ""MeetKey"": ""270737"", ""PersonKey"": ""1731452"", ""Points"": ""444"", ""SortKey"": ""1040033667.00"", ""Swim Date"": ""04/25/2025"", ""Swim Time"": ""5:36.67"", ""SwimEventKey"": ""4"", ""Team"": ""Unattached"", ""Time Standard"": ""A"", ""UsasSwimTimeKey"": ""177339114""}",2025-04-25,5:36.67,336.67,500.0,freestyle,"{'Age': '15', 'Event': '500 FR SCY', 'LSC': 'SN', 'Meet': '2025 SN CAPITAL VALLEY CONFERENCE', 'MeetKey': '270737', 'PersonKey': '1731452', 'Points': '444', 'SortKey': '1040033667.00', 'Swim Date': '04/25/2025', 'Swim Time': '5:36.67', 'SwimEventKey': '4', 'Team': 'Unattached', 'Time Standard': 'A', 'UsasSwimTimeKey': '177339114'}",500 FR SCY SCY,325.9,False,3.304694691623209,False
gmo,100 BK SCY,SCY,1:12.87,72.87,2025-04-25,2025 SN CAPITAL VALLEY CONFERENCE,15,238.0,Unattached,SN,B,,1731452,12,270737,1120007287.0,177336861,gmo-result,"{""Age"": ""15"", ""Event"": ""100 BK SCY"", ""LSC"": ""SN"", ""Meet"": ""2025 SN CAPITAL VALLEY CONFERENCE"", ""MeetKey"": ""270737"", ""PersonKey"": ""1731452"", ""Points"": ""238"", ""SortKey"": ""1120007287.00"", ""Swim Date"": ""04/25/2025"", ""Swim Time"": ""1:12.87"", ""SwimEventKey"": ""12"", ""Team"": ""Unattached"", ""Time Standard"": ""B"", ""UsasSwimTimeKey"": ""177336861""}",2025-04-25,1:12.87,72.87,100.0,backstroke,"{'Age': '15', 'Event': '100 BK SCY', 'LSC': 'SN', 'Meet': '2025 SN CAPITAL VALLEY CONFERENCE', 'MeetKey': '270737', 'PersonKey': '1731452', 'Points': '238', 'SortKey': '1120007287.00', 'Swim Date': '04/25/2025', 'Swim Time': '1:12.87', 'SwimEventKey': '12', 'Team': 'Unattached', 'Time Standard': 'B', 'UsasSwimTimeKey': '177336861'}",100 BK SCY SCY,69.09,False,5.471124620060792,False
gmo,100 BK SCY,SCY,1:09.89,69.89,2025-04-25,2025 SN CAPITAL VALLEY CONFERENCE,15,327.0,Unattached,SN,B,,1731452,12,270737,1120006989.0,177336862,gmo-result,"{""Age"": ""15"", ""Event"": ""100 BK SCY"", ""LSC"": ""SN"", ""Meet"": ""2025 SN CAPITAL VALLEY CONFERENCE"", ""MeetKey"": ""270737"", ""PersonKey"": ""1731452"", ""Points"": ""327"", ""SortKey"": ""1120006989.00"", ""Swim Date"": ""04/25/2025"", ""Swim Time"": ""1:09.89"", ""SwimEventKey"": ""12"", ""Team"": ""Unattached"", ""Time Standard"": ""B"", ""UsasSwimTimeKey"": ""177336862""}",2025-04-25,1:09.89,69.89,100.0,backstroke,"{'Age': '15', 'Event': '100 BK SCY', 'LSC': 'SN', 'Meet': '2025 SN CAPITAL VALLEY CONFERENCE', 'MeetKey': '270737', 'PersonKey': '1731452', 'Points': '327', 'SortKey': '1120006989.00', 'Swim Date': '04/25/2025', 'Swim Time': '1:09.89', 'SwimEventKey': '12', 'Team': 'Unattached', 'Time Standard': 'B', 'UsasSwimTimeKey': '177336862'}",100 BK SCY SCY,69.09,False,1.157909972499634,False
gmo,500 FR SCY,SCY,5:27.53,327.53,2025-05-07,2025 SN CIF SAC-JOAQUIN SECTION,15,516.0,Unattached,SN,AA,,1731452,4,270627,1040032753.0,177235416,gmo-result,"{""Age"": ""15"", ""Event"": ""500 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2025 SN CIF SAC-JOAQUIN SECTION"", ""MeetKey"": ""270627"", ""PersonKey"": ""1731452"", ""Points"": ""516"", ""SortKey"": ""1040032753.00"", ""Swim Date"": ""05/07/2025"", ""Swim Time"": ""5:27.53"", ""SwimEventKey"": ""4"", ""Team"": ""Unattached"", ""Time Standard"": ""AA"", ""UsasSwimTimeKey"": ""177235416""}",2025-05-07,5:27.53,327.53,500.0,freestyle,"{'Age': '15', 'Event': '500 FR SCY', 'LSC': 'SN', 'Meet': '2025 SN CIF SAC-JOAQUIN SECTION', 'MeetKey': '270627', 'PersonKey': '1731452', 'Points': '516', 'SortKey': '1040032753.00', 'Swim Date': '05/07/2025', 'Swim Time': '5:27.53', 'SwimEventKey': '4', 'Team': 'Unattached', 'Time Standard': 'AA', 'UsasSwimTimeKey': '177235416'}",500 FR SCY SCY,325.9,False,0.5001534212948744,False
gmo,500 FR SCY,SCY,5:25.90,325.9,2025-05-07,2025 SN CIF SAC-JOAQUIN SECTION,15,530.0,Unattached,SN,AA,,1731452,4,270627,1040032590.0,177236586,gmo-result,"{""Age"": ""15"", ""Event"": ""500 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2025 SN CIF SAC-JOAQUIN SECTION"", ""MeetKey"": ""270627"", ""PersonKey"": ""1731452"", ""Points"": ""530"", ""SortKey"": ""1040032590.00"", ""Swim Date"": ""05/07/2025"", ""Swim Time"": ""5:25.90"", ""SwimEventKey"": ""4"", ""Team"": ""Unattached"", ""Time Standard"": ""AA"", ""UsasSwimTimeKey"": ""177236586""}",2025-05-07,5:25.90,325.9,500.0,freestyle,"{'Age': '15', 'Event': '500 FR SCY', 'LSC': 'SN', 'Meet': '2025 SN CIF SAC-JOAQUIN SECTION', 'MeetKey': '270627', 'PersonKey': '1731452', 'Points': '530', 'SortKey': '1040032590.00', 'Swim Date': '05/07/2025', 'Swim Time': '5:25.90', 'SwimEventKey': '4', 'Team': 'Unattached', 'Time Standard': 'AA', 'UsasSwimTimeKey': '177236586'}",500 FR SCY SCY,325.9,True,0.0,False
gmo,100 FR SCY,SCY,58.26,58.26,2025-05-07,2025 SN CIF SAC-JOAQUIN SECTION,15,491.0,Unattached,SN,A,,1731452,2,270627,1020005826.0,177232718,gmo-result,"{""Age"": ""15"", ""Event"": ""100 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2025 SN CIF SAC-JOAQUIN SECTION"", ""MeetKey"": ""270627"", ""PersonKey"": ""1731452"", ""Points"": ""491"", ""SortKey"": ""1020005826.00"", ""Swim Date"": ""05/07/2025"", ""Swim Time"": ""58.26r"", ""SwimEventKey"": ""2"", ""Team"": ""Unattached"", ""Time Standard"": ""A"", ""UsasSwimTimeKey"": ""177232718""}",2025-05-07,58.26,58.26,100.0,freestyle,"{'Age': '15', 'Event': '100 FR SCY', 'LSC': 'SN', 'Meet': '2025 SN CIF SAC-JOAQUIN SECTION', 'MeetKey': '270627', 'PersonKey': '1731452', 'Points': '491', 'SortKey': '1020005826.00', 'Swim Date': '05/07/2025', 'Swim Time': '58.26r', 'SwimEventKey': '2', 'Team': 'Unattached', 'Time Standard': 'A', 'UsasSwimTimeKey': '177232718'}",100 FR SCY SCY,58.26,True,0.0,False
gmo,200 FR SCY,SCY,2:04.66,124.66,2025-05-07,2025 SN CIF SAC-JOAQUIN SECTION,15,485.0,Unattached,SN,A,,1731452,3,270627,1030012466.0,177232639,gmo-result,"{""Age"": ""15"", ""Event"": ""200 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2025 SN CIF SAC-JOAQUIN SECTION"", ""MeetKey"": ""270627"", ""PersonKey"": ""1731452"", ""Points"": ""485"", ""SortKey"": ""1030012466.00"", ""Swim Date"": ""05/07/2025"", ""Swim Time"": ""2:04.66"", ""SwimEventKey"": ""3"", ""Team"": ""Unattached"", ""Time Standard"": ""A"", ""UsasSwimTimeKey"": ""177232639""}",2025-05-07,2:04.66,124.66,200.0,freestyle,"{'Age': '15', 'Event': '200 FR SCY', 'LSC': 'SN', 'Meet': '2025 SN CIF SAC-JOAQUIN SECTION', 'MeetKey': '270627', 'PersonKey': '1731452', 'Points': '485', 'SortKey': '1030012466.00', 'Swim Date': '05/07/2025', 'Swim Time': '2:04.66', 'SwimEventKey': '3', 'Team': 'Unattached', 'Time Standard': 'A', 'UsasSwimTimeKey': '177232639'}",200 FR SCY SCY,124.66,True,0.0,False
gmo,200 FR SCY,SCY,2:04.84,124.84,2025-05-07,2025 SN CIF SAC-JOAQUIN SECTION,15,481.0,Unattached,SN,A,,1731452,3,270627,1030012484.0,177232623,gmo-result,"{""Age"": ""15"", ""Event"": ""200 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2025 SN CIF SAC-JOAQUIN SECTION"", ""MeetKey"": ""270627"", ""PersonKey"": ""1731452"", ""Points"": ""481"", ""SortKey"": ""1030012484.00"", ""Swim Date"": ""05/07/2025"", ""Swim Time"": ""2:04.84"", ""SwimEventKey"": ""3"", ""Team"": ""Unattached"", ""Time Standard"": ""A"", ""UsasSwimTimeKey"": ""177232623""}",2025-05-07,2:04.84,124.84,200.0,freestyle,"{'Age': '15', 'Event': '200 FR SCY', 'LSC': 'SN', 'Meet': '2025 SN CIF SAC-JOAQUIN SECTION', 'MeetKey': '270627', 'PersonKey': '1731452', 'Points': '481', 'SortKey': '1030012484.00', 'Swim Date': '05/07/2025', 'Swim Time': '2:04.84', 'SwimEventKey': '3', 'Team': 'Unattached', 'Time Standard': 'A', 'UsasSwimTimeKey': '177232623'}",200 FR SCY SCY,124.66,False,0.14439274827531431,False
gmo,100 FR SCY,SCY,59.45,59.45,2025-05-10,2025 SN Post High School Shave Meet,15,442.0,California Capital Aquatics,SN,BB,,1731452,2,269662,1020005945.0,177381048,gmo-result,"{""Age"": ""15"", ""Event"": ""100 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2025 SN Post High School Shave Meet"", ""MeetKey"": ""269662"", ""PersonKey"": ""1731452"", ""Points"": ""442"", ""SortKey"": ""1020005945.00"", ""Swim Date"": ""05/10/2025"", ""Swim Time"": ""59.45"", ""SwimEventKey"": ""2"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""BB"", ""UsasSwimTimeKey"": ""177381048""}",2025-05-10,59.45,59.45,100.0,freestyle,"{'Age': '15', 'Event': '100 FR SCY', 'LSC': 'SN', 'Meet': '2025 SN Post High School Shave Meet', 'MeetKey': '269662', 'PersonKey': '1731452', 'Points': '442', 'SortKey': '1020005945.00', 'Swim Date': '05/10/2025', 'Swim Time': '59.45', 'SwimEventKey': '2', 'Team': 'California Capital Aquatics', 'Time Standard': 'BB', 'UsasSwimTimeKey': '177381048'}",100 FR SCY SCY,58.26,False,2.042567799519404,False
gmo,100 BK SCY,SCY,1:09.10,69.1,2025-05-10,2025 SN Post High School Shave Meet,15,352.0,California Capital Aquatics,SN,BB,,1731452,12,269662,1120006910.0,177380942,gmo-result,"{""Age"": ""15"", ""Event"": ""100 BK SCY"", ""LSC"": ""SN"", ""Meet"": ""2025 SN Post High School Shave Meet"", ""MeetKey"": ""269662"", ""PersonKey"": ""1731452"", ""Points"": ""352"", ""SortKey"": ""1120006910.00"", ""Swim Date"": ""05/10/2025"", ""Swim Time"": ""1:09.10"", ""SwimEventKey"": ""12"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""BB"", ""UsasSwimTimeKey"": ""177380942""}",2025-05-10,1:09.10,69.1,100.0,backstroke,"{'Age': '15', 'Event': '100 BK SCY', 'LSC': 'SN', 'Meet': '2025 SN Post High School Shave Meet', 'MeetKey': '269662', 'PersonKey': '1731452', 'Points': '352', 'SortKey': '1120006910.00', 'Swim Date': '05/10/2025', 'Swim Time': '1:09.10', 'SwimEventKey': '12', 'Team': 'California Capital Aquatics', 'Time Standard': 'BB', 'UsasSwimTimeKey': '177380942'}",100 BK SCY SCY,69.09,False,0.014473874656232313,False
gmo,1000 FR SCY,SCY,11:23.71,683.71,2025-05-10,2025 SN Post High School Shave Meet,15,522.0,California Capital Aquatics,SN,AA,,1731452,5,269662,1050068371.0,177380090,gmo-result,"{""Age"": ""15"", ""Event"": ""1000 FR SCY"", ""LSC"": ""SN"", ""Meet"": ""2025 SN Post High School Shave Meet"", ""MeetKey"": ""269662"", ""PersonKey"": ""1731452"", ""Points"": ""522"", ""SortKey"": ""1050068371.00"", ""Swim Date"": ""05/10/2025"", ""Swim Time"": ""11:23.71"", ""SwimEventKey"": ""5"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""AA"", ""UsasSwimTimeKey"": ""177380090""}",2025-05-10,11:23.71,683.71,1000.0,freestyle,"{'Age': '15', 'Event': '1000 FR SCY', 'LSC': 'SN', 'Meet': '2025 SN Post High School Shave Meet', 'MeetKey': '269662', 'PersonKey': '1731452', 'Points': '522', 'SortKey': '1050068371.00', 'Swim Date': '05/10/2025', 'Swim Time': '11:23.71', 'SwimEventKey': '5', 'Team': 'California Capital Aquatics', 'Time Standard': 'AA', 'UsasSwimTimeKey': '177380090'}",1000 FR SCY SCY,675.17,False,1.264866626183047,False
gmo,200 FR LCM,LCM,2:29.28,149.28,2025-05-17,2025 SN CCA Meet,15,356.0,California Capital Aquatics,SN,BB,,1731452,57,270497,1570014928.0,177378636,gmo-result,"{""Age"": ""15"", ""Event"": ""200 FR LCM"", ""LSC"": ""SN"", ""Meet"": ""2025 SN CCA Meet"", ""MeetKey"": ""270497"", ""PersonKey"": ""1731452"", ""Points"": ""356"", ""SortKey"": ""1570014928.00"", ""Swim Date"": ""05/17/2025"", ""Swim Time"": ""2:29.28"", ""SwimEventKey"": ""57"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""BB"", ""UsasSwimTimeKey"": ""177378636""}",2025-05-17,2:29.28,149.28,200.0,freestyle,"{'Age': '15', 'Event': '200 FR LCM', 'LSC': 'SN', 'Meet': '2025 SN CCA Meet', 'MeetKey': '270497', 'PersonKey': '1731452', 'Points': '356', 'SortKey': '1570014928.00', 'Swim Date': '05/17/2025', 'Swim Time': '2:29.28', 'SwimEventKey': '57', 'Team': 'California Capital Aquatics', 'Time Standard': 'BB', 'UsasSwimTimeKey': '177378636'}",200 FR LCM LCM,143.39,False,4.107678359718261,False
gmo,100 BK LCM,LCM,1:20.85,80.85,2025-05-17,2025 SN CCA Meet,15,329.0,California Capital Aquatics,SN,B,,1731452,66,270497,1660008085.0,177379179,gmo-result,"{""Age"": ""15"", ""Event"": ""100 BK LCM"", ""LSC"": ""SN"", ""Meet"": ""2025 SN CCA Meet"", ""MeetKey"": ""270497"", ""PersonKey"": ""1731452"", ""Points"": ""329"", ""SortKey"": ""1660008085.00"", ""Swim Date"": ""05/17/2025"", ""Swim Time"": ""1:20.85"", ""SwimEventKey"": ""66"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""B"", ""UsasSwimTimeKey"": ""177379179""}",2025-05-17,1:20.85,80.85,100.0,backstroke,"{'Age': '15', 'Event': '100 BK LCM', 'LSC': 'SN', 'Meet': '2025 SN CCA Meet', 'MeetKey': '270497', 'PersonKey': '1731452', 'Points': '329', 'SortKey': '1660008085.00', 'Swim Date': '05/17/2025', 'Swim Time': '1:20.85', 'SwimEventKey': '66', 'Team': 'California Capital Aquatics', 'Time Standard': 'B', 'UsasSwimTimeKey': '177379179'}",100 BK LCM LCM,80.85,True,0.0,False
gmo,50 FR LCM,LCM,31.60,31.6,2025-05-17,2025 SN CCA Meet,15,449.0,California Capital Aquatics,SN,BB,,1731452,55,270497,1550003160.0,177378668,gmo-result,"{""Age"": ""15"", ""Event"": ""50 FR LCM"", ""LSC"": ""SN"", ""Meet"": ""2025 SN CCA Meet"", ""MeetKey"": ""270497"", ""PersonKey"": ""1731452"", ""Points"": ""449"", ""SortKey"": ""1550003160.00"", ""Swim Date"": ""05/17/2025"", ""Swim Time"": ""31.60"", ""SwimEventKey"": ""55"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""BB"", ""UsasSwimTimeKey"": ""177378668""}",2025-05-17,31.60,31.6,50.0,freestyle,"{'Age': '15', 'Event': '50 FR LCM', 'LSC': 'SN', 'Meet': '2025 SN CCA Meet', 'MeetKey': '270497', 'PersonKey': '1731452', 'Points': '449', 'SortKey': '1550003160.00', 'Swim Date': '05/17/2025', 'Swim Time': '31.60', 'SwimEventKey': '55', 'Team': 'California Capital Aquatics', 'Time Standard': 'BB', 'UsasSwimTimeKey': '177378668'}",50 FR LCM LCM,31.12,False,1.5424164524421609,False
gmo,1500 FR LCM,LCM,20:10.20,1210.2,2025-06-06,2025 SN Summer Sanders LCM Meet,16,430.0,California Capital Aquatics,SN,A,,1731452,60,269660,1600121020.0,177888803,gmo-result,"{""Age"": ""16"", ""Event"": ""1500 FR LCM"", ""LSC"": ""SN"", ""Meet"": ""2025 SN Summer Sanders LCM Meet"", ""MeetKey"": ""269660"", ""PersonKey"": ""1731452"", ""Points"": ""430"", ""SortKey"": ""1600121020.00"", ""Swim Date"": ""06/06/2025"", ""Swim Time"": ""20:10.20"", ""SwimEventKey"": ""60"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""A"", ""UsasSwimTimeKey"": ""177888803""}",2025-06-06,20:10.20,1210.2,1500.0,freestyle,"{'Age': '16', 'Event': '1500 FR LCM', 'LSC': 'SN', 'Meet': '2025 SN Summer Sanders LCM Meet', 'MeetKey': '269660', 'PersonKey': '1731452', 'Points': '430', 'SortKey': '1600121020.00', 'Swim Date': '06/06/2025', 'Swim Time': '20:10.20', 'SwimEventKey': '60', 'Team': 'California Capital Aquatics', 'Time Standard': 'A', 'UsasSwimTimeKey': '177888803'}",1500 FR LCM LCM,1201.97,False,0.6847092689501417,False
gmo,200 FR LCM,LCM,2:23.39,143.39,2025-06-06,2025 SN Summer Sanders LCM Meet,16,440.0,California Capital Aquatics,SN,A,,1731452,57,269660,1570014339.0,177888737,gmo-result,"{""Age"": ""16"", ""Event"": ""200 FR LCM"", ""LSC"": ""SN"", ""Meet"": ""2025 SN Summer Sanders LCM Meet"", ""MeetKey"": ""269660"", ""PersonKey"": ""1731452"", ""Points"": ""440"", ""SortKey"": ""1570014339.00"", ""Swim Date"": ""06/06/2025"", ""Swim Time"": ""2:23.39"", ""SwimEventKey"": ""57"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""A"", ""UsasSwimTimeKey"": ""177888737""}",2025-06-06,2:23.39,143.39,200.0,freestyle,"{'Age': '16', 'Event': '200 FR LCM', 'LSC': 'SN', 'Meet': '2025 SN Summer Sanders LCM Meet', 'MeetKey': '269660', 'PersonKey': '1731452', 'Points': '440', 'SortKey': '1570014339.00', 'Swim Date': '06/06/2025', 'Swim Time': '2:23.39', 'SwimEventKey': '57', 'Team': 'California Capital Aquatics', 'Time Standard': 'A', 'UsasSwimTimeKey': '177888737'}",200 FR LCM LCM,143.39,True,0.0,False
gmo,50 FL LCM,LCM,33.76,33.76,2025-06-07,2025 SN Summer Sanders LCM Meet,16,438.0,California Capital Aquatics,SN,Slower than B,,1731452,71,269660,1710003376.0,177888214,gmo-result,"{""Age"": ""16"", ""Event"": ""50 FL LCM"", ""LSC"": ""SN"", ""Meet"": ""2025 SN Summer Sanders LCM Meet"", ""MeetKey"": ""269660"", ""PersonKey"": ""1731452"", ""Points"": ""438"", ""SortKey"": ""1710003376.00"", ""Swim Date"": ""06/07/2025"", ""Swim Time"": ""33.76"", ""SwimEventKey"": ""71"", ""Team"": ""California Capital Aquatics"", ""Time Standard"": ""Slower than B"", ""UsasSwimTimeKey"": ""177888214""}",2025-06-07,33.76,33.76,50.0,butterfly,"{'Age': '16', 'Event': '50 FL LCM', 'LSC': 'SN', 'Meet': '2025 SN Summer Sanders LCM Meet', 'MeetKey': '269660', 'PersonKey': '1731452', 'Points': '438', 'SortKey': '1710003376.00', 'Swim Date': '06/07/2025', 'Swim Time': '33.76', 'SwimEventKey': '71', 'Team': 'California Capital Aquatics', 'Time Standard': 'Slower than B', 'UsasSwimTimeKey': '177888214'}",50 FL LCM LCM,33.76,True,0.0,False
